"99年06月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","6,519,152","165,029,761","2,111","-0.37",
"食品類指數          ","31,345,826","706,240,171","10,707","-3.04",
"塑膠類指數          ","39,904,922","1,463,126,015","12,634","-0.07",
"紡織纖維類指數      ","73,844,466","1,059,603,918","17,628","1.58",
"電機機械類指數      ","42,643,812","1,130,088,010","14,965","0.90",
"電器電纜類指數      ","15,959,187","199,564,877","3,945","-0.61",
"化學生技醫療類指數  ","57,407,584","1,454,914,316","18,625","0.39",
"化學類指數          ","49,044,773","1,095,267,809","13,863","0.72",
"生技醫療類指數      ","8,362,811","359,646,507","4,762","-0.45",
"玻璃陶瓷類指數      ","10,140,464","244,022,337","3,662","-0.49",
"造紙類指數          ","8,698,487","115,654,331","2,169","-0.83",
"鋼鐵類指數          ","41,408,626","817,978,164","13,135","-0.26",
"橡膠類指數          ","12,686,435","355,907,513","3,962","-0.39",
"汽車類指數          ","9,450,631","221,654,130","2,659","-0.64",
"電子類指數          ","1,263,424,362","52,520,467,814","429,118","-0.41",
"半導體類指數        ","340,568,430","14,801,491,276","110,065","-0.03",
"電腦及週邊設備類指數","157,636,445","5,657,516,967","54,056","-0.33",
"光電類指數          ","384,026,568","12,373,855,038","118,200","0.05",
"通信網路類指數      ","76,412,108","5,661,317,110","31,040","0.10",
"電子零組件類指數    ","160,123,922","5,785,670,386","58,200","-0.08",
"電子通路類指數      ","30,611,576","1,406,544,831","12,668","-2.52",
"資訊服務類指數      ","18,160,557","437,930,765","7,206","0.78",
"其他電子類指數      ","95,884,756","6,396,141,441","37,683","-0.21",
"建材營造類指數      ","36,476,547","820,116,809","13,173","-1.52",
"航運業類指數        ","54,932,774","1,101,876,114","15,638","-0.37",
"觀光事業類指數      ","23,466,949","889,634,431","8,988","4.02",
"金融保險類指數      ","128,197,669","2,474,165,885","31,281","-6.95",
"貿易百貨類指數      ","20,143,479","816,093,611","7,161","-0.22",
"油電燃氣類指數      ","1,911,913","96,825,248","811","-0.12",
"其他類指數          ","47,250,992","1,009,500,490","12,991","0.15",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

