"98年09月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,682,914","430,367,498","5,192","0.66",
"食品類指數          ","77,092,063","2,035,827,012","20,126","-0.84",
"塑膠類指數          ","96,149,205","2,774,788,030","28,949","1.72",
"紡織纖維類指數      ","75,872,878","1,195,761,393","17,701","0.35",
"電機機械類指數      ","28,812,507","566,717,064","9,956","0.48",
"電器電纜類指數      ","20,235,871","266,974,671","5,096","0.03",
"化學生技醫療類指數  ","66,656,668","2,234,493,862","24,430","1.04",
"化學類指數          ","42,977,733","1,334,214,764","13,859","1.08",
"生技醫療類指數      ","23,678,935","900,279,098","10,571","0.68",
"玻璃陶瓷類指數      ","13,915,878","212,190,687","3,678","0.12",
"造紙類指數          ","26,187,606","436,714,593","5,856","2.72",
"鋼鐵類指數          ","76,991,786","1,817,626,096","24,703","1.19",
"橡膠類指數          ","44,604,082","1,806,028,192","14,761","1.86",
"汽車類指數          ","27,339,511","769,227,800","8,022","0.78",
"電子類指數          ","1,879,310,410","65,303,049,839","566,918","4.14",
"半導體類指數        ","468,875,452","19,618,225,616","148,623","1.12",
"電腦及週邊設備類指數","235,751,046","8,711,224,961","81,935","2.00",
"光電類指數          ","544,930,324","15,144,239,022","142,188","0.45",
"通信網路類指數      ","144,612,210","7,041,767,544","50,432","0.33",
"電子零組件類指數    ","341,921,463","8,948,351,770","96,135","0.87",
"電子通路類指數      ","33,284,463","1,078,580,323","13,236","1.12",
"資訊服務類指數      ","4,602,802","126,782,094","1,598","1.06",
"其他電子類指數      ","105,332,650","4,633,878,509","32,771","1.43",
"建材營造類指數      ","136,581,036","4,094,394,535","45,035","3.78",
"航運業類指數        ","87,942,638","2,052,264,179","27,094","0.89",
"觀光事業類指數      ","5,579,765","194,780,927","2,291","0.52",
"金融保險類指數      ","447,740,914","8,539,749,992","86,544","8.51",
"貿易百貨類指數      ","12,265,438","456,833,475","5,309","0.59",
"油電燃氣類指數      ","6,316,006","374,064,024","2,896","2.47",
"其他類指數          ","47,351,659","1,262,202,548","17,723","0.60",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

