"108年10月08日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,511,566","801,519,394","9,077","1.56",
"食品類指數          ","17,021,243","948,062,136","9,410","-4.51",
"塑膠類指數          ","30,630,187","1,303,506,965","13,508","1.45",
"紡織纖維類指數      ","23,015,939","812,272,042","12,198","-0.89",
"電機機械類指數      ","25,981,380","2,138,615,565","13,798","-0.61",
"電器電纜類指數      ","17,518,014","219,586,851","5,364","-0.04",
"化學生技醫療類指數  ","35,111,135","2,139,111,347","20,551","0.14",
"化學類指數          ","19,102,402","799,194,674","9,683","0.24",
"生技醫療類指數      ","16,008,733","1,339,916,673","10,868","0.03",
"玻璃陶瓷類指數      ","1,495,828","16,332,613","824","-0.12",
"造紙類指數          ","4,449,154","66,024,795","1,940","0.29",
"鋼鐵類指數          ","26,824,056","891,923,737","14,037","0.47",
"橡膠類指數          ","15,390,073","640,284,919","7,097","-0.58",
"汽車類指數          ","14,404,236","1,750,172,428","10,089","-2.00",
"電子類指數          ","1,274,916,085","96,735,014,406","582,004","5.39",
"半導體類指數        ","354,546,181","32,420,866,005","152,560","4.03",
"電腦及週邊設備類指數","148,323,485","8,211,507,179","75,260","0.51",
"光電類指數          ","192,848,321","10,481,531,630","61,001","-0.07",
"通信網路類指數      ","80,032,523","5,265,439,944","41,962","-0.17",
"電子零組件類指數    ","396,256,238","32,324,525,039","201,313","-0.29",
"電子通路類指數      ","27,454,533","916,587,409","13,429","-0.65",
"資訊服務類指數      ","4,908,928","241,391,993","2,959","-0.19",
"其他電子類指數      ","70,545,876","6,873,165,207","33,520","0.36",
"建材營造類指數      ","40,354,364","780,022,984","14,503","0.28",
"航運業類指數        ","35,208,517","709,060,026","14,629","-0.42",
"觀光事業類指數      ","3,621,955","289,541,985","2,249","0.68",
"金融保險類指數      ","261,811,271","5,125,446,539","69,102","5.86",
"貿易百貨類指數      ","10,828,435","537,965,334","5,459","1.54",
"油電燃氣類指數      ","2,829,023","203,740,922","1,875","0.22",
"其他類指數          ","34,619,183","2,658,979,105","20,302","0.61",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

