"101年08月14日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,954,761","533,988,066","5,871","-1.39",
"食品類指數          ","35,088,028","1,039,738,366","13,624","13.64",
"塑膠類指數          ","82,165,855","2,470,736,083","24,633","1.52",
"紡織纖維類指數      ","45,300,247","807,527,774","14,062","0.14",
"電機機械類指數      ","33,924,695","2,021,594,865","14,739","1.17",
"電器電纜類指數      ","45,514,916","478,175,857","10,469","0.93",
"化學生技醫療類指數  ","34,391,737","1,268,285,822","16,299","0.18",
"化學類指數          ","25,071,962","783,010,490","10,712","0.31",
"生技醫療類指數      ","9,319,775","485,275,332","5,587","-0.03",
"玻璃陶瓷類指數      ","5,436,582","121,594,696","1,964","1.20",
"造紙類指數          ","4,461,462","48,913,199","1,558","1.03",
"鋼鐵類指數          ","27,494,948","576,568,702","8,609","0.85",
"橡膠類指數          ","31,179,573","1,125,541,897","9,354","1.19",
"汽車類指數          ","10,838,235","619,923,433","4,495","0.46",
"電子類指數          ","1,102,295,558","54,869,421,141","406,341","1.85",
"半導體類指數        ","238,549,038","12,791,940,836","84,500","0.16",
"電腦及週邊設備類指數","157,183,320","8,408,245,759","59,350","0.69",
"光電類指數          ","358,291,001","12,011,421,492","109,647","0.21",
"通信網路類指數      ","103,007,893","8,721,543,654","51,947","2.17",
"電子零組件類指數    ","146,734,963","6,715,625,640","61,466","0.44",
"電子通路類指數      ","11,796,735","465,071,234","6,119","0.86",
"資訊服務類指數      ","6,607,462","276,572,384","3,093","1.00",
"其他電子類指數      ","80,125,146","5,479,000,142","30,219","0.17",
"建材營造類指數      ","38,211,545","936,292,024","13,446","-0.52",
"航運業類指數        ","61,798,387","1,052,440,383","16,977","0.48",
"觀光事業類指數      ","7,800,709","404,952,804","3,054","0.28",
"金融保險類指數      ","464,627,446","6,968,771,246","81,981","-1.42",
"貿易百貨類指數      ","23,744,002","1,146,514,849","10,397","-1.22",
"油電燃氣類指數      ","6,208,787","396,272,694","2,575","2.67",
"其他類指數          ","57,381,480","2,332,584,256","19,287","1.37",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

