"102年09月30日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","23,276,914","909,892,714","6,931","-0.50",
"食品類指數          ","23,605,735","1,156,903,290","9,431","-8.01",
"塑膠類指數          ","97,329,444","2,765,553,197","27,329","-2.58",
"紡織纖維類指數      ","58,839,379","1,262,074,094","17,247","2.29",
"電機機械類指數      ","51,857,040","1,847,610,132","21,833","0.25",
"電器電纜類指數      ","12,744,806","132,595,122","2,639","-0.14",
"化學生技醫療類指數  ","61,620,138","2,830,467,005","30,474","0.41",
"化學類指數          ","30,256,272","867,559,798","10,989","0.18",
"生技醫療類指數      ","31,363,866","1,962,907,207","19,485","0.56",
"玻璃陶瓷類指數      ","4,958,261","85,207,743","1,377","0.17",
"造紙類指數          ","5,319,704","65,510,983","1,628","-1.36",
"鋼鐵類指數          ","33,427,003","763,446,897","10,335","-0.19",
"橡膠類指數          ","15,359,241","661,829,434","6,655","-3.76",
"汽車類指數          ","7,800,949","611,773,815","3,901","-6.01",
"電子類指數          ","1,114,928,340","42,596,882,801","324,235","-1.96",
"半導體類指數        ","293,819,533","13,412,634,393","83,514","-1.43",
"電腦及週邊設備類指數","191,764,922","6,772,002,118","62,297","0.01",
"光電類指數          ","343,637,042","8,646,062,261","67,614","-0.12",
"通信網路類指數      ","97,802,381","5,607,673,187","37,303","0.58",
"電子零組件類指數    ","86,385,430","3,286,566,847","36,496","-0.29",
"電子通路類指數      ","19,908,082","810,765,298","7,660","0.27",
"資訊服務類指數      ","4,232,636","143,696,402","2,213","-0.50",
"其他電子類指數      ","77,378,314","3,917,482,295","27,138","-0.19",
"建材營造類指數      ","59,027,099","1,561,933,543","21,725","1.29",
"航運業類指數        ","51,283,659","920,947,743","14,389","-0.53",
"觀光事業類指數      ","7,087,188","304,781,042","3,124","0.03",
"金融保險類指數      ","356,712,644","7,100,965,214","57,810","-10.81",
"貿易百貨類指數      ","33,751,543","1,429,790,082","11,038","1.87",
"油電燃氣類指數      ","2,697,875","159,103,814","1,288","-2.40",
"其他類指數          ","51,047,632","2,543,905,675","22,775","0.06",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

