"102年11月12日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,792,139","525,176,323","5,208","1.17",
"食品類指數          ","47,612,619","2,037,462,609","21,208","11.78",
"塑膠類指數          ","56,565,953","1,872,538,619","21,398","3.47",
"紡織纖維類指數      ","46,921,923","1,279,233,655","18,004","0.75",
"電機機械類指數      ","69,471,584","2,815,870,212","32,921","0.95",
"電器電纜類指數      ","21,378,671","251,393,469","4,830","-0.21",
"化學生技醫療類指數  ","52,486,906","2,812,374,867","29,753","-1.25",
"化學類指數          ","22,926,450","905,000,552","10,677","-0.91",
"生技醫療類指數      ","29,560,456","1,907,374,315","19,076","-1.24",
"玻璃陶瓷類指數      ","7,386,445","110,374,148","2,318","0.95",
"造紙類指數          ","13,548,073","172,691,990","3,763","-1.83",
"鋼鐵類指數          ","23,940,986","521,529,361","8,785","0.35",
"橡膠類指數          ","16,585,182","760,211,856","8,300","0.73",
"汽車類指數          ","6,774,476","518,127,545","3,737","3.51",
"電子類指數          ","1,464,594,399","52,185,807,938","497,686","-0.58",
"半導體類指數        ","316,151,612","13,820,591,894","105,133","-0.14",
"電腦及週邊設備類指數","215,911,388","7,543,584,231","77,584","0.33",
"光電類指數          ","527,537,486","13,170,296,456","147,950","-0.33",
"通信網路類指數      ","153,185,190","7,909,594,039","63,682","0.10",
"電子零組件類指數    ","130,375,045","4,231,535,665","53,014","-0.29",
"電子通路類指數      ","11,599,774","390,380,068","5,897","0.06",
"資訊服務類指數      ","22,261,435","461,413,430","8,927","-0.67",
"其他電子類指數      ","87,572,469","4,658,412,155","35,499","-0.36",
"建材營造類指數      ","48,228,050","1,180,419,790","16,447","-1.32",
"航運業類指數        ","39,233,194","613,333,954","11,844","-0.02",
"觀光事業類指數      ","2,926,867","332,617,486","1,556","-2.91",
"金融保險類指數      ","204,584,028","3,972,836,265","48,894","3.72",
"貿易百貨類指數      ","15,630,566","770,246,842","7,578","-0.89",
"油電燃氣類指數      ","2,980,479","194,348,629","1,756","1.92",
"其他類指數          ","44,345,984","2,537,960,392","23,661","-0.46",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

