"100年05月27日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","19,204,959","704,227,962","5,688","0.00",
"食品類指數          ","35,551,402","1,096,921,508","13,424","-7.49",
"塑膠類指數          ","60,177,082","3,454,687,540","18,712","0.14",
"紡織纖維類指數      ","87,066,139","1,764,152,525","25,154","-1.35",
"電機機械類指數      ","52,723,108","4,260,960,680","24,964","2.40",
"電器電纜類指數      ","15,625,004","230,557,205","4,155","-0.26",
"化學生技醫療類指數  ","57,401,058","3,333,566,908","28,044","0.02",
"化學類指數          ","37,390,877","2,236,768,426","17,202","0.62",
"生技醫療類指數      ","20,010,181","1,096,798,482","10,842","-1.14",
"玻璃陶瓷類指數      ","5,538,412","198,537,240","2,525","-0.20",
"造紙類指數          ","10,609,393","156,553,423","2,949","0.41",
"鋼鐵類指數          ","59,622,881","1,753,376,646","16,656","-0.57",
"橡膠類指數          ","15,204,802","874,447,866","7,738","1.35",
"汽車類指數          ","34,171,153","1,762,507,357","13,334","2.27",
"電子類指數          ","1,097,722,317","60,511,370,967","407,035","1.22",
"半導體類指數        ","345,771,532","18,547,296,341","120,654","0.43",
"電腦及週邊設備類指數","179,536,116","11,636,630,260","69,688","1.60",
"光電類指數          ","268,283,160","12,644,797,881","99,492","0.21",
"通信網路類指數      ","116,239,818","7,733,212,167","40,752","-0.58",
"電子零組件類指數    ","110,408,775","5,086,192,989","41,572","0.20",
"電子通路類指數      ","24,282,717","1,192,647,896","9,851","1.01",
"資訊服務類指數      ","5,143,653","185,511,648","2,602","0.41",
"其他電子類指數      ","48,056,546","3,485,081,785","22,424","-0.33",
"建材營造類指數      ","91,831,580","2,237,211,507","27,262","-0.78",
"航運業類指數        ","62,882,010","1,628,629,743","19,241","0.47",
"觀光事業類指數      ","4,796,224","382,373,786","2,109","-1.05",
"金融保險類指數      ","349,817,707","8,313,560,955","76,036","-0.84",
"貿易百貨類指數      ","25,540,201","1,589,331,025","11,904","5.47",
"油電燃氣類指數      ","3,348,095","287,563,387","1,336","0.47",
"其他類指數          ","35,314,353","1,343,773,231","15,221","-0.21",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

