"103年11月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,157,668","560,212,115","6,096","1.97",
"食品類指數          ","19,535,587","790,020,968","9,681","3.21",
"塑膠類指數          ","56,263,543","1,638,389,941","19,316","2.30",
"紡織纖維類指數      ","34,838,477","1,388,538,095","11,547","-0.33",
"電機機械類指數      ","38,767,388","3,400,252,882","20,559","2.70",
"電器電纜類指數      ","9,327,921","98,808,043","2,462","0.15",
"化學生技醫療類指數  ","56,570,476","1,785,552,102","23,594","0.37",
"化學類指數          ","45,619,879","1,162,195,587","16,577","0.32",
"生技醫療類指數      ","10,950,597","623,356,515","7,017","0.30",
"玻璃陶瓷類指數      ","1,718,573","24,352,178","613","-0.08",
"造紙類指數          ","3,745,576","48,434,552","1,201","-0.56",
"鋼鐵類指數          ","53,806,333","978,541,768","15,575","1.22",
"橡膠類指數          ","12,639,140","583,274,344","5,820","-0.05",
"汽車類指數          ","26,394,642","1,087,965,302","9,755","3.05",
"電子類指數          ","1,098,282,023","48,916,200,973","381,914","-0.12",
"半導體類指數        ","365,477,643","15,989,400,104","112,421","-0.24",
"電腦及週邊設備類指數","163,188,535","8,728,895,943","64,094","0.07",
"光電類指數          ","317,592,415","10,807,189,475","90,616","-0.26",
"通信網路類指數      ","59,454,867","2,464,065,816","24,641","-0.15",
"電子零組件類指數    ","115,855,072","5,533,558,294","51,658","1.32",
"電子通路類指數      ","16,655,828","547,284,488","8,693","0.00",
"資訊服務類指數      ","1,579,083","82,964,264","1,114","-0.19",
"其他電子類指數      ","58,478,580","4,762,842,589","28,677","-0.02",
"建材營造類指數      ","26,046,199","595,473,612","10,498","2.26",
"航運業類指數        ","59,907,600","1,105,597,952","16,669","0.61",
"觀光事業類指數      ","1,340,548","132,814,091","928","-0.77",
"金融保險類指數      ","159,372,346","3,388,608,049","37,964","4.77",
"貿易百貨類指數      ","17,362,373","831,635,121","7,706","5.15",
"油電燃氣類指數      ","4,290,543","159,294,486","2,338","0.87",
"其他類指數          ","42,709,789","2,637,154,244","20,810","2.92",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

