"100年10月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","30,546,435","1,043,191,695","11,599","4.46",
"食品類指數          ","28,916,410","993,974,259","12,324","27.02",
"塑膠類指數          ","95,851,490","4,588,334,781","32,073","4.26",
"紡織纖維類指數      ","52,781,061","1,107,906,084","18,534","15.77",
"電機機械類指數      ","35,661,525","2,565,387,774","15,487","2.72",
"電器電纜類指數      ","20,769,819","221,006,172","6,036","1.49",
"化學生技醫療類指數  ","56,483,332","2,555,299,959","27,342","2.52",
"化學類指數          ","48,014,329","2,188,693,180","22,721","2.78",
"生技醫療類指數      ","8,469,003","366,606,779","4,621","1.36",
"玻璃陶瓷類指數      ","8,108,776","268,330,897","3,761","0.83",
"造紙類指數          ","8,120,038","100,850,041","3,037","4.39",
"鋼鐵類指數          ","42,635,241","1,039,408,018","15,140","1.56",
"橡膠類指數          ","32,405,683","1,705,191,501","14,955","10.16",
"汽車類指數          ","20,596,237","880,085,077","9,123","4.37",
"電子類指數          ","1,249,666,693","64,735,661,954","479,628","6.72",
"半導體類指數        ","358,976,720","18,758,017,045","126,194","1.71",
"電腦及週邊設備類指數","164,431,654","8,318,450,370","63,413","1.71",
"光電類指數          ","290,098,304","11,033,265,219","92,445","0.99",
"通信網路類指數      ","184,257,049","14,125,060,676","78,773","3.04",
"電子零組件類指數    ","110,137,705","4,654,882,609","52,331","1.71",
"電子通路類指數      ","24,830,406","966,880,040","12,451","3.65",
"資訊服務類指數      ","12,710,503","303,894,673","6,184","1.70",
"其他電子類指數      ","104,224,352","6,575,211,322","47,837","1.63",
"建材營造類指數      ","63,797,173","1,274,030,072","20,683","6.29",
"航運業類指數        ","56,886,042","1,125,818,117","19,777","1.90",
"觀光事業類指數      ","5,288,163","282,942,338","2,773","4.32",
"金融保險類指數      ","587,445,879","11,234,404,510","136,829","37.43",
"貿易百貨類指數      ","34,924,946","1,872,517,897","17,273","9.42",
"油電燃氣類指數      ","5,968,866","460,967,778","3,124","7.24",
"其他類指數          ","29,569,423","1,008,737,971","13,369","2.84",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

