"107年01月22日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,983,973","520,214,583","5,548","-0.48",
"食品類指數          ","33,540,804","1,345,610,325","14,778","9.25",
"塑膠類指數          ","92,327,633","3,431,170,312","28,220","1.80",
"紡織纖維類指數      ","84,911,275","2,039,444,290","27,910","0.16",
"電機機械類指數      ","86,062,242","5,040,969,097","36,469","-0.44",
"電器電纜類指數      ","44,774,629","660,985,583","11,221","0.07",
"化學生技醫療類指數  ","61,438,736","2,676,937,827","31,314","0.03",
"化學類指數          ","50,513,831","1,981,113,234","23,888","0.57",
"生技醫療類指數      ","10,924,905","695,824,593","7,426","-0.45",
"玻璃陶瓷類指數      ","11,383,696","186,504,187","3,620","0.96",
"造紙類指數          ","19,613,387","381,763,305","6,705","-0.06",
"鋼鐵類指數          ","87,685,599","1,643,474,896","28,660","-0.33",
"橡膠類指數          ","20,185,794","673,743,962","9,709","-1.03",
"汽車類指數          ","5,880,684","276,442,701","3,606","-0.61",
"電子類指數          ","2,122,909,556","106,412,712,369","721,517","6.00",
"半導體類指數        ","457,589,015","36,821,683,270","176,450","3.54",
"電腦及週邊設備類指數","392,643,887","13,263,683,188","128,839","0.92",
"光電類指數          ","737,078,100","20,641,758,716","167,528","0.49",
"通信網路類指數      ","111,402,191","5,969,605,293","49,505","0.03",
"電子零組件類指數    ","280,496,406","19,334,514,156","130,862","1.86",
"電子通路類指數      ","34,324,739","1,357,990,102","16,241","0.15",
"資訊服務類指數      ","9,580,572","188,669,956","4,260","0.70",
"其他電子類指數      ","99,794,646","8,834,807,688","47,832","-0.30",
"建材營造類指數      ","54,213,994","1,055,328,236","17,354","0.83",
"航運業類指數        ","95,489,038","1,629,684,042","24,308","-0.97",
"觀光事業類指數      ","4,583,099","465,847,824","2,791","0.36",
"金融保險類指數      ","361,221,559","7,014,049,785","80,497","-1.61",
"貿易百貨類指數      ","26,621,996","777,624,279","8,798","0.08",
"油電燃氣類指數      ","5,721,917","521,337,794","2,805","-0.57",
"其他類指數          ","35,595,319","2,092,130,213","19,705","1.56",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

