"99年08月27日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","13,712,790","360,107,061","4,416","0.71",
"食品類指數          ","44,802,390","1,162,483,060","16,224","10.13",
"塑膠類指數          ","74,340,200","2,275,596,840","21,376","0.69",
"紡織纖維類指數      ","109,192,535","2,441,649,377","27,111","5.84",
"電機機械類指數      ","48,038,443","1,153,191,950","14,303","0.05",
"電器電纜類指數      ","34,531,073","718,353,016","10,378","0.85",
"化學生技醫療類指數  ","111,190,895","5,317,670,355","42,967","2.00",
"化學類指數          ","92,523,956","4,470,642,636","33,721","2.26",
"生技醫療類指數      ","18,666,939","847,027,719","9,246","0.97",
"玻璃陶瓷類指數      ","34,966,135","997,721,257","11,023","-1.28",
"造紙類指數          ","19,177,560","314,273,569","4,830","1.08",
"鋼鐵類指數          ","70,224,888","1,279,670,600","19,931","1.54",
"橡膠類指數          ","24,587,409","1,113,183,199","9,646","2.22",
"汽車類指數          ","34,724,515","1,206,739,914","10,658","1.60",
"電子類指數          ","1,054,480,810","51,265,644,993","390,747","0.23",
"半導體類指數        ","284,065,405","11,941,655,741","89,318","-0.13",
"電腦及週邊設備類指數","133,782,544","5,919,542,075","54,259","-0.54",
"光電類指數          ","273,894,894","12,157,176,054","101,115","0.07",
"通信網路類指數      ","70,082,453","6,974,416,372","28,743","-0.13",
"電子零組件類指數    ","156,201,716","6,055,223,919","60,662","1.25",
"電子通路類指數      ","29,768,902","1,355,502,076","12,749","-0.20",
"資訊服務類指數      ","6,720,028","176,801,245","2,980","-0.51",
"其他電子類指數      ","99,964,868","6,685,327,511","40,921","0.47",
"建材營造類指數      ","270,295,705","7,315,584,281","72,234","7.85",
"航運業類指數        ","217,903,252","4,681,965,844","41,314","-0.17",
"觀光事業類指數      ","8,515,326","345,599,744","3,344","1.72",
"金融保險類指數      ","351,425,444","6,192,592,450","68,720","7.72",
"貿易百貨類指數      ","33,187,820","1,296,996,131","12,713","0.53",
"油電燃氣類指數      ","3,581,633","203,388,920","1,548","0.39",
"其他類指數          ","32,554,679","1,017,869,323","12,940","1.34",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

