"105年05月13日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","12,322,030","324,074,296","6,484","-1.85",
"食品類指數          ","37,375,680","1,829,034,245","14,739","30.79",
"塑膠類指數          ","60,856,232","2,379,039,557","25,796","-3.84",
"紡織纖維類指數      ","43,848,327","2,483,880,331","20,501","-3.86",
"電機機械類指數      ","45,265,133","2,818,304,290","25,897","0.72",
"電器電纜類指數      ","11,302,711","107,043,849","3,166","-0.14",
"化學生技醫療類指數  ","42,582,649","2,539,470,610","25,943","-0.20",
"化學類指數          ","21,997,141","755,943,858","11,463","-0.39",
"生技醫療類指數      ","20,585,508","1,783,526,752","14,480","0.03",
"玻璃陶瓷類指數      ","2,311,990","31,963,820","763","0.22",
"造紙類指數          ","3,721,081","46,894,330","1,604","0.34",
"鋼鐵類指數          ","48,648,805","949,409,143","16,277","-1.71",
"橡膠類指數          ","28,788,749","1,457,534,407","14,700","2.37",
"汽車類指數          ","6,881,767","518,411,929","5,098","-5.00",
"電子類指數          ","1,143,632,115","50,831,115,141","466,563","-1.90",
"半導體類指數        ","305,990,796","16,193,159,732","108,135","-1.21",
"電腦及週邊設備類指數","155,275,884","5,880,239,009","69,459","-0.40",
"光電類指數          ","276,700,502","7,089,928,966","93,002","-0.40",
"通信網路類指數      ","148,366,425","7,712,133,082","72,970","0.01",
"電子零組件類指數    ","127,576,466","4,750,771,126","58,441","-0.29",
"電子通路類指數      ","15,473,681","482,753,425","8,913","-0.94",
"資訊服務類指數      ","2,267,871","70,460,875","1,413","-1.34",
"其他電子類指數      ","111,980,490","8,651,668,926","54,230","0.66",
"建材營造類指數      ","30,776,115","656,796,296","13,154","-1.44",
"航運業類指數        ","58,246,852","873,213,106","17,870","-0.55",
"觀光事業類指數      ","2,043,583","195,314,498","1,377","-0.05",
"金融保險類指數      ","394,500,772","6,666,282,456","102,482","-4.19",
"貿易百貨類指數      ","17,117,360","900,111,929","8,690","0.71",
"油電燃氣類指數      ","7,092,956","573,694,563","4,469","-3.93",
"其他類指數          ","46,441,658","3,633,032,876","28,958","0.71",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

