"100年03月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","28,478,387","824,958,618","7,302","1.37",
"食品類指數          ","37,070,195","1,306,353,282","15,335","7.46",
"塑膠類指數          ","178,699,377","8,702,739,190","53,964","3.12",
"紡織纖維類指數      ","114,036,041","2,083,461,459","25,375","9.74",
"電機機械類指數      ","112,767,838","3,751,244,009","36,580","1.82",
"電器電纜類指數      ","31,496,572","521,355,934","8,565","1.30",
"化學生技醫療類指數  ","100,868,209","5,462,819,607","43,956","1.93",
"化學類指數          ","89,173,320","4,926,330,939","37,645","2.18",
"生技醫療類指數      ","11,694,889","536,488,668","6,311","0.92",
"玻璃陶瓷類指數      ","18,442,440","465,844,791","6,718","3.40",
"造紙類指數          ","18,986,143","298,094,818","5,406","2.94",
"鋼鐵類指數          ","86,810,812","2,187,980,367","25,093","0.74",
"橡膠類指數          ","43,596,533","2,156,413,598","16,243","1.51",
"汽車類指數          ","19,288,554","819,010,463","7,906","0.00",
"電子類指數          ","1,449,209,066","75,171,389,268","503,393","5.25",
"半導體類指數        ","448,509,263","21,340,078,194","143,721","1.37",
"電腦及週邊設備類指數","153,261,209","6,562,966,110","55,322","1.79",
"光電類指數          ","389,801,104","20,665,767,330","134,908","1.42",
"通信網路類指數      ","102,927,765","9,768,777,385","38,484","2.16",
"電子零組件類指數    ","197,111,171","6,942,257,038","64,510","1.79",
"電子通路類指數      ","28,750,713","1,253,913,293","12,631","2.96",
"資訊服務類指數      ","8,674,094","214,638,559","4,063","2.29",
"其他電子類指數      ","120,173,747","8,422,991,359","49,754","-0.11",
"建材營造類指數      ","163,877,056","4,181,055,450","49,169","7.97",
"航運業類指數        ","149,334,557","3,562,353,993","39,618","1.94",
"觀光事業類指數      ","14,165,418","835,918,417","5,741","5.62",
"金融保險類指數      ","449,642,313","8,983,686,482","92,707","6.92",
"貿易百貨類指數      ","37,791,634","2,127,927,785","15,263","3.13",
"油電燃氣類指數      ","5,603,540","422,832,150","2,716","-0.83",
"其他類指數          ","46,464,228","1,543,698,894","19,405","0.51",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

