"99年02月09日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","16,800,090","435,050,049","5,130","2.34",
"食品類指數          ","35,285,028","900,873,530","11,702","13.97",
"塑膠類指數          ","104,929,127","2,711,917,174","26,489","1.85",
"紡織纖維類指數      ","99,657,795","2,159,646,781","20,110","16.92",
"電機機械類指數      ","39,355,402","838,959,320","13,208","1.78",
"電器電纜類指數      ","18,968,661","211,193,251","4,147","1.52",
"化學生技醫療類指數  ","69,030,745","2,482,110,905","23,340","3.30",
"化學類指數          ","59,593,788","2,140,849,187","18,758","3.55",
"生技醫療類指數      ","9,436,957","341,261,718","4,582","1.94",
"玻璃陶瓷類指數      ","9,066,978","161,030,973","2,837","2.19",
"造紙類指數          ","12,631,482","196,916,045","3,591","6.88",
"鋼鐵類指數          ","83,262,705","1,905,961,543","23,291","1.72",
"橡膠類指數          ","44,923,014","1,529,390,084","15,384","3.57",
"汽車類指數          ","22,454,421","562,530,508","6,327","4.07",
"電子類指數          ","1,810,619,885","70,261,851,377","533,685","6.02",
"半導體類指數        ","426,063,818","18,878,637,128","128,735","1.53",
"電腦及週邊設備類指數","191,861,805","8,521,287,900","63,398","2.22",
"光電類指數          ","752,087,317","18,228,551,970","167,314","1.74",
"通信網路類指數      ","113,147,117","8,043,831,819","43,379","2.37",
"電子零組件類指數    ","173,435,429","6,251,493,055","64,117","1.96",
"電子通路類指數      ","30,813,587","1,161,078,166","13,156","2.58",
"資訊服務類指數      ","12,826,806","699,941,651","6,163","1.21",
"其他電子類指數      ","110,384,006","8,477,029,688","47,423","0.15",
"建材營造類指數      ","139,346,734","3,128,502,528","39,477","11.81",
"航運業類指數        ","54,993,977","1,174,664,370","17,050","1.45",
"觀光事業類指數      ","6,009,877","191,427,155","2,417","3.83",
"金融保險類指數      ","440,294,501","7,144,049,093","76,575","13.92",
"貿易百貨類指數      ","66,693,706","1,918,953,212","18,397","2.72",
"油電燃氣類指數      ","3,761,108","141,648,162","1,464","0.55",
"其他類指數          ","39,676,386","1,044,326,591","13,673","3.02",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

