"101年09月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","32,880,705","1,044,394,924","8,934","4.22",
"食品類指數          ","44,086,695","1,583,942,949","15,931","5.55",
"塑膠類指數          ","61,448,483","1,945,219,434","20,179","2.43",
"紡織纖維類指數      ","63,482,110","912,609,880","15,961","4.35",
"電機機械類指數      ","22,155,574","1,102,958,812","9,986","0.58",
"電器電纜類指數      ","18,895,910","207,605,552","4,900","0.36",
"化學生技醫療類指數  ","28,585,941","1,105,344,508","13,820","0.56",
"化學類指數          ","17,190,183","555,029,315","7,416","0.47",
"生技醫療類指數      ","11,395,758","550,315,193","6,404","0.50",
"玻璃陶瓷類指數      ","3,811,876","86,346,396","1,896","0.79",
"造紙類指數          ","4,512,435","65,720,267","1,223","2.16",
"鋼鐵類指數          ","57,076,755","1,151,201,865","21,341","2.45",
"橡膠類指數          ","18,617,527","775,921,580","8,456","3.76",
"汽車類指數          ","11,794,210","550,448,173","5,098","2.27",
"電子類指數          ","1,376,094,698","63,998,406,777","464,099","4.37",
"半導體類指數        ","348,776,594","19,362,834,995","123,692","1.92",
"電腦及週邊設備類指數","136,810,152","6,973,719,063","55,245","1.04",
"光電類指數          ","504,690,996","13,246,904,024","122,253","0.47",
"通信網路類指數      ","116,933,926","10,640,844,863","55,318","0.84",
"電子零組件類指數    ","172,615,624","7,707,163,010","70,101","0.98",
"電子通路類指數      ","13,929,289","468,118,153","6,456","1.26",
"資訊服務類指數      ","6,558,019","213,280,472","3,010","0.77",
"其他電子類指數      ","75,780,098","5,385,542,197","28,024","0.43",
"建材營造類指數      ","93,764,223","2,368,981,618","31,410","3.55",
"航運業類指數        ","42,703,459","697,590,790","12,267","0.74",
"觀光事業類指數      ","4,664,411","334,136,528","2,202","0.73",
"金融保險類指數      ","270,892,708","4,551,380,586","53,761","8.76",
"貿易百貨類指數      ","17,793,987","709,545,208","7,864","1.49",
"油電燃氣類指數      ","2,998,269","202,487,375","1,501","-0.23",
"其他類指數          ","38,787,188","1,821,436,538","16,526","2.30",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

