"97年05月30日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","49,094,000","2,065,767,000","12,065","1.77",
"食品工業            ","84,314,000","2,324,040,000","25,020","-14.93",
"塑膠工業            ","162,827,000","5,172,147,000","39,039","-4.22",
"紡織纖維            ","80,927,000","1,864,140,000","17,965","-6.75",
"電機機械            ","41,409,000","941,003,000","12,190","-1.65",
"電器電纜            ","51,773,000","654,943,000","10,040","-1.21",
"化學生技醫療        ","134,068,000","5,588,734,000","42,702","-2.46",
"玻璃陶瓷            ","13,376,000","311,936,000","3,776","1.73",
"造紙工業            ","54,620,000","909,116,000","11,508","-10.45",
"鋼鐵工業            ","271,568,000","8,764,755,000","58,120","-1.58",
"橡膠工業            ","45,420,000","1,848,351,000","15,618","-5.75",
"汽車工業            ","25,499,000","847,339,000","6,166","-1.93",
"電子工業            ","1,864,835,000","87,909,430,000","450,463","-1.13",
"建材營造            ","233,224,000","7,189,377,000","50,666","-20.39",
"航運業              ","179,689,000","5,369,354,000","46,404","-0.32",
"觀光事業            ","13,931,000","847,533,000","5,479","-0.68",
"金融保險            ","854,563,000","21,905,640,000","111,121","3.22",
"貿易百貨            ","49,794,000","2,126,573,000","14,751","-1.56",
"其他                ","44,231,000","1,512,286,000","15,775","-1.55",
"化學工業            ","124,050,000","5,250,423,000","37,947","-2.42",
"生技醫療            ","10,018,000","338,311,000","4,755","-2.10",
"油電燃氣            ","46,737,000","2,878,972,000","14,072","-4.17",
"半導體              ","603,133,000","30,861,611,000","121,752","-1.04",
"電腦及週邊設備      ","264,328,000","13,092,344,000","72,156","-0.70",
"光電                ","548,826,000","16,118,843,000","124,644","0.78",
"通信網路            ","143,271,000","12,902,656,000","43,976","-0.05",
"電子零組件          ","134,246,000","4,140,920,000","37,704","0.28",
"電子通路            ","29,923,000","1,486,174,000","11,866","-0.22",
"資訊服務            ","2,838,000","123,077,000","1,170","0.58",
"其他電子            ","138,270,000","9,183,805,000","37,195","0.18",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

