"108年03月11日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","17,245,899","638,884,363","7,687","-0.37",
"食品類指數          ","12,752,083","685,029,380","7,622","8.47",
"塑膠類指數          ","44,395,128","1,905,292,856","16,211","-1.32",
"紡織纖維類指數      ","20,991,791","1,134,491,888","11,188","1.29",
"電機機械類指數      ","43,779,165","3,514,094,363","26,544","-0.03",
"電器電纜類指數      ","31,441,909","561,796,172","9,013","-0.10",
"化學生技醫療類指數  ","41,790,407","2,480,519,316","26,116","0.37",
"化學類指數          ","23,530,265","1,022,971,045","13,287","0.43",
"生技醫療類指數      ","18,260,142","1,457,548,271","12,829","0.23",
"玻璃陶瓷類指數      ","808,454","10,163,835","347","-0.32",
"造紙類指數          ","20,298,693","357,689,571","7,823","2.50",
"鋼鐵類指數          ","29,963,566","875,701,845","12,706","-0.11",
"橡膠類指數          ","13,598,864","456,140,630","7,476","1.18",
"汽車類指數          ","6,613,154","728,230,912","3,725","4.86",
"電子類指數          ","1,037,905,961","58,359,911,132","459,983","0.65",
"半導體類指數        ","229,914,758","18,047,681,686","96,102","0.30",
"電腦及週邊設備類指數","109,739,140","4,496,658,547","55,051","0.25",
"光電類指數          ","318,713,642","13,404,032,424","114,174","0.12",
"通信網路類指數      ","74,745,298","4,377,755,937","39,701","-0.14",
"電子零組件類指數    ","214,256,469","12,684,778,389","106,828","0.54",
"電子通路類指數      ","12,528,238","438,256,244","7,190","0.40",
"資訊服務類指數      ","18,918,067","545,387,028","10,388","0.40",
"其他電子類指數      ","59,090,349","4,365,360,877","30,549","-0.25",
"建材營造類指數      ","45,469,152","1,183,879,750","17,557","0.56",
"航運業類指數        ","40,627,592","792,153,620","13,437","-0.14",
"觀光事業類指數      ","4,273,332","464,858,771","3,106","-1.56",
"金融保險類指數      ","334,020,756","6,055,706,617","82,217","1.34",
"貿易百貨類指數      ","21,457,317","790,120,937","8,246","0.13",
"油電燃氣類指數      ","3,910,879","295,679,595","2,256","-1.20",
"其他類指數          ","29,176,836","2,164,910,413","17,356","0.47",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

