"99年11月23日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,379,344","529,355,317","4,965","-1.52",
"食品類指數          ","27,281,309","782,551,566","9,786","-1.94",
"塑膠類指數          ","77,134,362","3,268,690,770","22,268","-1.27",
"紡織纖維類指數      ","94,844,703","2,079,427,312","24,388","-3.92",
"電機機械類指數      ","22,611,071","715,307,379","8,539","-0.57",
"電器電纜類指數      ","32,585,364","585,937,679","7,216","-0.33",
"化學生技醫療類指數  ","76,117,763","3,078,063,351","30,550","-1.62",
"化學類指數          ","48,845,908","1,969,074,971","17,659","-2.21",
"生技醫療類指數      ","27,271,855","1,108,988,380","12,891","0.10",
"玻璃陶瓷類指數      ","4,302,034","122,213,702","1,985","-0.70",
"造紙類指數          ","12,735,644","213,775,113","3,259","-2.44",
"鋼鐵類指數          ","31,197,487","731,650,256","9,567","-0.39",
"橡膠類指數          ","43,322,184","1,532,645,666","13,882","-1.06",
"汽車類指數          ","39,194,216","1,598,669,511","13,383","-1.06",
"電子類指數          ","1,242,067,158","67,157,005,978","410,834","-1.64",
"半導體類指數        ","322,545,194","20,632,197,245","102,315","-0.14",
"電腦及週邊設備類指數","121,716,470","5,281,085,565","45,699","-0.84",
"光電類指數          ","339,491,567","17,322,098,899","117,804","0.49",
"通信網路類指數      ","68,643,699","10,673,576,535","26,374","-1.15",
"電子零組件類指數    ","257,156,537","6,834,435,785","66,749","-0.90",
"電子通路類指數      ","19,801,430","1,078,192,673","9,858","-0.67",
"資訊服務類指數      ","8,297,561","203,736,610","3,412","0.74",
"其他電子類指數      ","104,414,700","5,131,682,666","38,623","-0.93",
"建材營造類指數      ","110,330,578","3,474,728,659","36,985","-4.56",
"航運業類指數        ","286,693,295","7,836,379,808","68,499","0.13",
"觀光事業類指數      ","5,731,193","979,760,823","3,385","-2.94",
"金融保險類指數      ","302,511,621","5,434,863,393","60,703","-7.09",
"貿易百貨類指數      ","18,942,706","956,259,315","7,904","-1.34",
"油電燃氣類指數      ","4,080,239","214,412,872","1,297","0.10",
"其他類指數          ","27,998,429","862,902,090","11,514","-0.81",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

