"107年12月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","29,538,276","974,839,052","11,862","-1.36",
"食品類指數          ","35,337,912","2,086,886,218","16,506","-34.82",
"塑膠類指數          ","80,590,010","2,958,660,268","29,146","-3.23",
"紡織纖維類指數      ","40,602,809","2,221,294,249","19,134","-3.59",
"電機機械類指數      ","84,307,573","5,847,097,909","44,534","-4.48",
"電器電纜類指數      ","28,999,586","461,974,123","10,574","-1.80",
"化學生技醫療類指數  ","51,694,582","2,283,999,499","26,191","-2.04",
"化學類指數          ","31,904,286","892,381,821","13,951","-1.55",
"生技醫療類指數      ","19,790,296","1,391,617,678","12,240","-1.85",
"玻璃陶瓷類指數      ","2,421,201","30,974,322","1,143","-1.13",
"造紙類指數          ","13,347,255","219,843,265","5,722","-3.85",
"鋼鐵類指數          ","62,413,369","1,758,377,193","22,835","-1.32",
"橡膠類指數          ","11,321,205","385,014,286","6,009","-4.23",
"汽車類指數          ","19,595,536","586,738,715","7,996","-4.74",
"電子類指數          ","1,668,683,414","97,096,162,481","740,279","-12.88",
"半導體類指數        ","448,932,271","26,006,922,377","185,181","-4.72",
"電腦及週邊設備類指數","136,933,954","5,006,801,977","67,109","-2.35",
"光電類指數          ","331,516,866","15,348,769,513","124,379","-2.13",
"通信網路類指數      ","113,325,167","5,877,465,565","59,202","-1.24",
"電子零組件類指數    ","481,670,495","33,781,229,234","228,829","-4.11",
"電子通路類指數      ","20,630,100","689,388,198","10,471","-1.37",
"資訊服務類指數      ","3,343,053","74,797,872","1,705","-1.03",
"其他電子類指數      ","132,331,508","10,310,787,745","63,403","-3.05",
"建材營造類指數      ","49,627,036","873,352,274","17,586","-4.26",
"航運業類指數        ","77,117,344","1,189,524,833","21,309","-0.96",
"觀光事業類指數      ","7,557,358","304,344,608","3,996","-3.65",
"金融保險類指數      ","363,458,972","6,596,079,619","86,555","-7.63",
"貿易百貨類指數      ","22,659,878","1,109,687,964","10,705","-7.26",
"油電燃氣類指數      ","7,074,794","576,873,009","4,327","-3.06",
"其他類指數          ","32,877,207","2,157,318,452","20,594","-1.64",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

