"104年09月24日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","10,903,796","337,840,251","5,065","-2.79",
"食品類指數          ","14,313,227","610,415,601","7,628","0.00",
"塑膠類指數          ","54,070,321","1,711,913,022","23,228","-2.79",
"紡織纖維類指數      ","82,144,813","3,402,525,491","35,973","-7.58",
"電機機械類指數      ","47,143,179","2,286,656,448","25,233","-1.61",
"電器電纜類指數      ","7,518,322","64,123,463","2,453","-0.20",
"化學生技醫療類指數  ","59,991,446","3,092,341,069","33,012","-1.64",
"化學類指數          ","26,358,029","1,007,180,049","12,252","-1.02",
"生技醫療類指數      ","33,633,417","2,085,161,020","20,760","-1.72",
"玻璃陶瓷類指數      ","2,480,954","28,545,075","1,146","-0.87",
"造紙類指數          ","4,216,701","44,926,805","1,936","-1.76",
"鋼鐵類指數          ","19,253,458","378,253,387","8,052","-1.27",
"橡膠類指數          ","18,454,462","632,863,683","9,019","-5.55",
"汽車類指數          ","6,274,471","383,083,457","3,877","-5.97",
"電子類指數          ","1,212,857,091","50,218,413,353","443,020","-2.28",
"半導體類指數        ","434,972,225","20,595,063,138","138,516","0.18",
"電腦及週邊設備類指數","143,381,410","4,628,649,125","58,937","-1.56",
"光電類指數          ","334,208,444","9,014,395,879","97,031","-0.72",
"通信網路類指數      ","87,682,902","4,630,869,176","43,818","-0.25",
"電子零組件類指數    ","123,755,322","4,961,829,315","58,383","-1.32",
"電子通路類指數      ","15,118,424","413,325,137","8,232","-1.67",
"資訊服務類指數      ","13,403,927","336,128,337","6,651","-0.79",
"其他電子類指數      ","60,334,437","5,638,153,246","31,452","-0.99",
"建材營造類指數      ","36,954,058","740,776,028","15,136","-1.53",
"航運業類指數        ","58,308,289","1,216,752,179","19,636","-0.26",
"觀光事業類指數      ","3,020,600","314,242,554","2,182","-0.22",
"金融保險類指數      ","292,882,267","5,712,075,811","81,710","-7.02",
"貿易百貨類指數      ","20,526,543","774,099,000","9,114","-2.23",
"油電燃氣類指數      ","2,478,832","151,956,012","1,532","-0.23",
"其他類指數          ","50,352,941","2,657,552,404","29,083","-2.59",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

