"105年12月27日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","4,894,946","147,757,073","2,024","-0.22",
"食品類指數          ","8,870,802","336,510,019","3,950","4.12",
"塑膠類指數          ","52,455,391","1,374,283,038","17,133","-1.34",
"紡織纖維類指數      ","14,566,462","362,325,713","5,924","-0.46",
"電機機械類指數      ","35,573,720","1,646,815,671","17,685","0.22",
"電器電纜類指數      ","13,405,267","152,480,327","3,070","-0.46",
"化學生技醫療類指數  ","24,234,088","1,075,403,536","12,186","-0.37",
"化學類指數          ","18,984,233","485,929,294","8,313","-0.60",
"生技醫療類指數      ","5,249,855","589,474,242","3,873","-0.04",
"玻璃陶瓷類指數      ","1,132,883","12,382,937","431","0.09",
"造紙類指數          ","3,375,999","42,776,435","1,515","-0.51",
"鋼鐵類指數          ","39,922,080","660,769,456","12,266","-0.45",
"橡膠類指數          ","4,814,770","172,174,794","2,258","0.85",
"汽車類指數          ","2,820,770","132,695,172","1,727","0.30",
"電子類指數          ","539,535,529","18,745,580,744","212,765","0.49",
"半導體類指數        ","75,810,164","4,107,375,359","35,845","0.21",
"電腦及週邊設備類指數","57,168,903","2,177,247,981","28,129","0.20",
"光電類指數          ","210,685,860","4,046,447,574","57,059","0.04",
"通信網路類指數      ","80,682,921","3,778,787,160","38,606","-0.01",
"電子零組件類指數    ","65,309,714","2,196,304,059","29,511","-0.17",
"電子通路類指數      ","12,576,593","514,047,727","6,428","0.56",
"資訊服務類指數      ","2,053,398","78,721,836","1,203","-0.72",
"其他電子類指數      ","35,247,976","1,846,649,048","15,984","0.25",
"建材營造類指數      ","13,758,143","243,856,719","5,734","-0.46",
"航運業類指數        ","33,408,046","487,219,983","9,161","-0.08",
"觀光事業類指數      ","858,659","48,645,474","558","-0.18",
"金融保險類指數      ","118,420,360","2,209,108,720","28,623","-5.47",
"貿易百貨類指數      ","8,803,982","402,293,763","4,133","-0.88",
"油電燃氣類指數      ","1,124,203","78,061,942","687","1.19",
"其他類指數          ","13,075,322","669,831,580","7,766","0.53",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

