"103年05月12日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,704,417","773,352,689","6,564","-2.07",
"食品類指數          ","25,577,531","960,839,571","10,687","-12.73",
"塑膠類指數          ","50,651,345","1,538,307,300","18,482","-2.17",
"紡織纖維類指數      ","34,481,585","1,101,446,359","11,135","-4.74",
"電機機械類指數      ","45,946,904","2,544,517,379","20,351","-3.14",
"電器電纜類指數      ","21,036,021","280,303,708","5,467","-0.47",
"化學生技醫療類指數  ","50,371,940","2,229,981,813","23,131","-1.11",
"化學類指數          ","29,122,872","1,007,080,119","10,663","-0.37",
"生技醫療類指數      ","21,249,068","1,222,901,694","12,468","-1.49",
"玻璃陶瓷類指數      ","1,616,877","29,787,218","694","-0.17",
"造紙類指數          ","8,497,665","99,491,557","2,053","-0.42",
"鋼鐵類指數          ","61,018,835","1,106,099,201","18,630","-0.08",
"橡膠類指數          ","21,871,800","1,366,984,405","10,170","-7.90",
"汽車類指數          ","19,122,463","770,194,341","7,631","-2.25",
"電子類指數          ","1,450,682,135","61,044,103,016","475,187","-3.86",
"半導體類指數        ","374,079,980","19,593,518,159","110,758","-1.40",
"電腦及週邊設備類指數","189,771,099","8,395,651,579","69,387","-0.66",
"光電類指數          ","417,132,751","10,777,385,937","107,811","-0.42",
"通信網路類指數      ","124,461,068","5,086,281,089","49,399","-0.79",
"電子零組件類指數    ","212,666,235","8,870,113,882","83,607","-0.88",
"電子通路類指數      ","23,288,832","775,088,970","9,244","-0.72",
"資訊服務類指數      ","8,696,292","355,214,509","3,055","-0.54",
"其他電子類指數      ","100,585,878","7,190,848,891","41,926","-1.26",
"建材營造類指數      ","27,858,929","566,248,087","9,572","-0.39",
"航運業類指數        ","32,085,571","526,399,731","9,911","-0.22",
"觀光事業類指數      ","1,698,399","197,780,196","905","-0.33",
"金融保險類指數      ","176,401,655","3,307,035,979","38,323","-4.26",
"貿易百貨類指數      ","16,200,896","830,021,586","6,432","-0.12",
"油電燃氣類指數      ","1,901,179","73,129,547","1,008","-0.11",
"其他類指數          ","59,161,126","2,839,970,691","26,784","-2.19",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

