"103年11月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,182,143","275,213,344","3,828","-0.62",
"食品類指數          ","22,685,428","929,982,700","11,293","19.72",
"塑膠類指數          ","24,837,920","792,392,398","11,335","-0.18",
"紡織纖維類指數      ","25,439,600","1,428,149,852","11,166","-5.28",
"電機機械類指數      ","27,876,132","2,648,275,846","16,764","-2.59",
"電器電纜類指數      ","17,442,612","198,846,806","4,547","0.00",
"化學生技醫療類指數  ","27,488,947","1,164,103,485","14,129","-0.82",
"化學類指數          ","17,153,437","571,833,839","7,801","-0.58",
"生技醫療類指數      ","10,335,510","592,269,646","6,328","-0.81",
"玻璃陶瓷類指數      ","1,410,089","21,057,482","565","-0.56",
"造紙類指數          ","3,441,101","50,243,511","1,172","-1.30",
"鋼鐵類指數          ","18,470,783","400,877,395","8,032","-0.09",
"橡膠類指數          ","21,081,827","1,081,752,507","9,590","-3.35",
"汽車類指數          ","5,685,486","342,819,967","2,947","-1.03",
"電子類指數          ","1,207,292,657","49,289,738,706","390,305","-3.65",
"半導體類指數        ","311,050,632","16,148,156,532","99,969","-0.93",
"電腦及週邊設備類指數","159,063,717","6,721,666,204","63,435","-1.11",
"光電類指數          ","476,617,144","11,673,106,750","100,618","-0.77",
"通信網路類指數      ","52,933,726","3,282,544,788","27,702","-0.12",
"電子零組件類指數    ","112,385,360","4,826,744,019","51,033","-0.66",
"電子通路類指數      ","19,887,086","640,850,178","10,129","-0.64",
"資訊服務類指數      ","4,297,977","230,012,164","2,685","-1.48",
"其他電子類指數      ","71,057,015","5,766,658,071","34,734","-1.67",
"建材營造類指數      ","25,027,913","488,749,662","9,038","-2.08",
"航運業類指數        ","86,824,550","1,524,188,134","21,690","-1.35",
"觀光事業類指數      ","1,427,822","158,149,475","1,027","-0.35",
"金融保險類指數      ","171,459,651","3,366,133,368","49,019","-8.13",
"貿易百貨類指數      ","50,153,807","1,830,050,262","7,949","1.01",
"油電燃氣類指數      ","2,404,680","137,999,835","1,673","-0.70",
"其他類指數          ","22,995,794","1,089,090,928","12,451","-1.15",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

