"100年05月05日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","45,476,592","1,571,304,567","12,759","-1.82",
"食品類指數          ","62,010,895","2,399,321,269","21,142","16.91",
"塑膠類指數          ","94,453,083","4,324,400,965","26,829","-0.57",
"紡織纖維類指數      ","115,118,910","2,491,704,041","29,865","-2.35",
"電機機械類指數      ","76,733,509","6,166,138,307","32,718","3.52",
"電器電纜類指數      ","26,186,567","377,500,125","6,360","-0.02",
"化學生技醫療類指數  ","118,413,336","6,632,037,416","49,746","0.91",
"化學類指數          ","83,644,489","4,720,216,291","32,142","1.57",
"生技醫療類指數      ","34,768,847","1,911,821,125","17,604","-0.61",
"玻璃陶瓷類指數      ","19,743,495","773,637,556","6,374","6.04",
"造紙類指數          ","31,448,448","461,945,259","5,245","1.01",
"鋼鐵類指數          ","54,226,047","1,333,715,317","15,157","-0.70",
"橡膠類指數          ","92,385,382","5,350,357,745","29,803","12.45",
"汽車類指數          ","109,276,442","4,463,486,110","30,479","5.94",
"電子類指數          ","1,179,443,669","77,582,412,494","455,054","3.29",
"半導體類指數        ","257,345,931","17,551,870,199","96,280","0.60",
"電腦及週邊設備類指數","160,349,546","10,452,977,178","63,699","0.37",
"光電類指數          ","299,641,839","18,638,521,582","117,514","0.57",
"通信網路類指數      ","98,578,959","11,980,310,658","40,053","3.42",
"電子零組件類指數    ","201,027,929","7,575,346,326","68,862","0.47",
"電子通路類指數      ","40,018,399","1,680,239,254","15,908","-0.92",
"資訊服務類指數      ","16,952,543","570,123,385","7,113","0.47",
"其他電子類指數      ","105,528,523","9,133,023,912","45,625","0.90",
"建材營造類指數      ","95,731,261","2,293,424,979","27,519","1.23",
"航運業類指數        ","125,580,112","3,184,916,804","31,520","0.49",
"觀光事業類指數      ","7,184,198","699,016,852","3,133","1.25",
"金融保險類指數      ","409,877,280","9,968,834,864","83,213","7.51",
"貿易百貨類指數      ","29,577,980","1,640,374,345","11,169","-2.24",
"油電燃氣類指數      ","5,128,487","383,425,255","1,634","1.54",
"其他類指數          ","41,183,900","1,585,618,185","17,044","-0.15",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

