"103年09月01日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","17,014,607","499,150,928","6,253","1.88",
"食品類指數          ","24,752,173","923,622,089","11,032","1.01",
"塑膠類指數          ","30,354,508","1,123,443,817","12,076","0.87",
"紡織纖維類指數      ","22,411,520","1,016,775,956","9,418","-2.54",
"電機機械類指數      ","33,831,914","2,508,908,003","17,880","0.54",
"電器電纜類指數      ","11,598,820","140,099,996","3,527","-0.01",
"化學生技醫療類指數  ","33,974,810","1,568,480,709","18,218","0.42",
"化學類指數          ","20,408,128","796,545,996","9,752","0.10",
"生技醫療類指數      ","13,566,682","771,934,713","8,466","0.60",
"玻璃陶瓷類指數      ","8,384,261","115,620,222","2,000","0.93",
"造紙類指數          ","5,618,126","83,756,206","1,885","1.04",
"鋼鐵類指數          ","88,068,431","1,128,319,507","22,197","0.04",
"橡膠類指數          ","34,665,351","1,951,150,876","8,626","-2.50",
"汽車類指數          ","6,596,554","388,001,270","3,755","4.54",
"電子類指數          ","1,430,240,958","63,060,836,653","478,974","4.48",
"半導體類指數        ","315,660,034","20,561,282,466","113,275","3.20",
"電腦及週邊設備類指數","191,100,339","8,287,337,326","75,172","0.34",
"光電類指數          ","437,721,996","11,047,315,269","103,210","0.08",
"通信網路類指數      ","93,187,265","5,644,991,619","41,227","-1.64",
"電子零組件類指數    ","174,584,070","7,889,861,372","72,090","1.62",
"電子通路類指數      ","34,948,358","1,026,731,322","14,754","0.47",
"資訊服務類指數      ","11,045,688","514,212,262","5,971","2.38",
"其他電子類指數      ","171,993,208","8,089,105,017","53,275","0.05",
"建材營造類指數      ","25,289,803","695,439,010","9,938","-0.51",
"航運業類指數        ","55,464,808","1,274,435,793","19,359","-0.12",
"觀光事業類指數      ","1,762,203","140,883,097","995","0.37",
"金融保險類指數      ","252,724,076","4,961,327,557","60,205","8.16",
"貿易百貨類指數      ","32,225,288","1,009,900,029","11,101","-0.15",
"油電燃氣類指數      ","2,903,229","151,342,050","1,520","0.57",
"其他類指數          ","26,467,938","1,514,422,602","15,423","-0.13",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

