"101年02月13日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","46,337,230","1,597,386,145","15,028","1.88",
"食品類指數          ","38,403,904","1,458,474,742","14,087","6.53",
"塑膠類指數          ","76,316,057","2,890,902,690","23,621","1.53",
"紡織纖維類指數      ","80,124,640","1,379,819,812","20,178","3.09",
"電機機械類指數      ","47,878,975","3,263,084,301","21,762","1.54",
"電器電纜類指數      ","50,336,174","635,409,418","11,899","1.60",
"化學生技醫療類指數  ","118,146,856","4,602,702,090","45,420","1.92",
"化學類指數          ","79,942,534","2,717,551,005","26,483","0.95",
"生技醫療類指數      ","38,204,322","1,885,151,085","18,937","2.72",
"玻璃陶瓷類指數      ","10,690,231","196,264,286","3,797","0.16",
"造紙類指數          ","8,255,590","102,108,317","2,906","1.06",
"鋼鐵類指數          ","67,324,045","1,302,363,054","19,764","-0.13",
"橡膠類指數          ","32,317,124","1,454,954,909","13,213","0.85",
"汽車類指數          ","58,508,862","2,322,621,551","17,759","4.69",
"電子類指數          ","1,910,318,706","91,309,633,212","638,263","1.27",
"半導體類指數        ","582,282,977","29,100,384,151","193,052","0.39",
"電腦及週邊設備類指數","187,111,699","7,206,039,089","62,654","0.53",
"光電類指數          ","577,777,535","23,247,801,870","162,734","0.18",
"通信網路類指數      ","197,720,335","13,738,814,526","80,512","-0.28",
"電子零組件類指數    ","192,452,512","6,843,190,944","73,726","0.50",
"電子通路類指數      ","30,129,288","1,238,147,080","13,585","-0.86",
"資訊服務類指數      ","13,848,671","317,844,420","5,900","0.51",
"其他電子類指數      ","128,995,689","9,617,411,132","46,100","0.61",
"建材營造類指數      ","147,686,326","3,523,217,316","45,385","5.01",
"航運業類指數        ","179,029,559","3,597,507,933","43,183","2.09",
"觀光事業類指數      ","15,204,880","593,922,142","5,595","1.61",
"金融保險類指數      ","496,889,212","8,811,387,546","98,845","4.52",
"貿易百貨類指數      ","45,727,348","2,103,666,222","17,723","1.88",
"油電燃氣類指數      ","6,652,204","235,850,666","2,500","0.89",
"其他類指數          ","57,367,865","2,545,655,691","23,320","1.18",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

