"102年09月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,465,917","625,922,372","6,296","0.34",
"食品類指數          ","16,453,256","692,130,291","7,444","-10.97",
"塑膠類指數          ","59,017,164","2,317,319,231","22,511","-1.96",
"紡織纖維類指數      ","39,397,514","1,055,026,724","12,299","-0.52",
"電機機械類指數      ","74,041,603","2,697,889,118","22,906","0.07",
"電器電纜類指數      ","13,966,886","148,677,664","3,500","-0.06",
"化學生技醫療類指數  ","104,155,837","5,176,517,332","52,409","1.19",
"化學類指數          ","27,239,070","803,326,025","11,587","-0.28",
"生技醫療類指數      ","76,916,767","4,373,191,307","40,822","2.48",
"玻璃陶瓷類指數      ","7,839,054","124,420,892","2,625","-0.84",
"造紙類指數          ","6,192,071","76,050,782","1,683","0.07",
"鋼鐵類指數          ","92,947,222","1,642,316,044","28,027","-0.38",
"橡膠類指數          ","26,722,311","1,255,294,813","11,900","2.71",
"汽車類指數          ","9,673,115","674,379,256","5,092","4.00",
"電子類指數          ","1,534,052,884","58,405,124,632","503,130","-0.08",
"半導體類指數        ","396,639,260","15,159,010,194","119,711","0.35",
"電腦及週邊設備類指數","223,588,097","8,202,716,131","80,209","-0.34",
"光電類指數          ","390,575,432","10,406,387,363","96,778","-0.25",
"通信網路類指數      ","132,372,051","6,631,724,175","56,958","-0.23",
"電子零組件類指數    ","171,874,077","5,168,999,707","64,090","-0.62",
"電子通路類指數      ","34,120,910","1,307,535,495","15,627","-1.31",
"資訊服務類指數      ","13,119,736","416,235,679","5,634","2.15",
"其他電子類指數      ","171,763,321","11,112,515,888","64,123","0.26",
"建材營造類指數      ","47,991,643","1,275,620,247","17,445","-0.39",
"航運業類指數        ","98,422,967","1,552,745,057","19,771","0.39",
"觀光事業類指數      ","2,433,608","263,849,596","1,477","2.36",
"金融保險類指數      ","291,765,074","5,762,750,581","58,029","-2.41",
"貿易百貨類指數      ","27,553,702","1,634,197,055","12,581","2.80",
"油電燃氣類指數      ","1,744,388","96,052,135","1,060","-0.82",
"其他類指數          ","80,773,421","4,473,329,722","37,942","0.76",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

