"100年05月11日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","48,494,888","1,335,699,283","13,455","1.06",
"食品類指數          ","95,547,267","2,661,852,666","30,412","5.29",
"塑膠類指數          ","57,902,291","3,083,992,326","20,625","2.21",
"紡織纖維類指數      ","80,174,767","1,923,402,312","23,789","-1.39",
"電機機械類指數      ","120,421,755","6,153,951,119","41,328","2.42",
"電器電纜類指數      ","25,907,407","406,710,772","6,572","0.37",
"化學生技醫療類指數  ","104,263,917","5,657,488,812","46,079","-0.31",
"化學類指數          ","73,529,082","3,852,839,021","30,275","-0.96",
"生技醫療類指數      ","30,734,835","1,804,649,791","15,804","1.01",
"玻璃陶瓷類指數      ","19,825,742","813,523,310","7,270","1.40",
"造紙類指數          ","17,618,386","265,656,205","3,837","-1.19",
"鋼鐵類指數          ","38,330,468","955,239,229","11,646","-0.06",
"橡膠類指數          ","52,568,380","2,696,167,682","20,123","1.28",
"汽車類指數          ","42,792,451","1,823,512,121","14,062","-0.10",
"電子類指數          ","958,083,706","55,822,217,488","363,210","-0.44",
"半導體類指數        ","242,685,083","13,325,052,509","80,706","0.22",
"電腦及週邊設備類指數","141,124,696","8,326,639,782","53,445","0.37",
"光電類指數          ","210,949,389","10,312,966,724","79,522","-0.53",
"通信網路類指數      ","96,759,863","8,111,522,322","38,241","0.10",
"電子零組件類指數    ","147,587,009","7,287,889,286","56,092","-1.86",
"電子通路類指數      ","22,380,768","987,859,579","10,637","-0.87",
"資訊服務類指數      ","7,605,254","239,454,175","3,649","-0.49",
"其他電子類指數      ","88,991,644","7,230,833,111","40,918","0.18",
"建材營造類指數      ","119,669,475","2,773,721,506","37,137","0.46",
"航運業類指數        ","151,857,963","4,071,050,254","38,751","-1.29",
"觀光事業類指數      ","5,461,908","369,989,869","2,181","0.68",
"金融保險類指數      ","349,751,861","7,931,792,998","68,586","-3.48",
"貿易百貨類指數      ","28,330,228","1,583,004,191","11,993","1.09",
"油電燃氣類指數      ","5,551,039","369,076,823","2,039","-0.64",
"其他類指數          ","58,766,696","2,025,882,984","22,481","0.42",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

