"98年05月05日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","106,383,000","3,671,920,000","24,188","5.27",
"食品類指數          ","135,314,000","3,290,050,000","34,883","0.62",
"塑膠類指數          ","265,889,000","5,381,373,000","52,111","1.38",
"紡織纖維類指數      ","137,491,000","1,651,676,000","19,914","8.60",
"電機機械類指數      ","95,412,000","1,714,358,000","23,409","-0.45",
"電器電纜類指數      ","77,896,000","778,292,000","10,661","0.15",
"化學生技醫療類指數  ","131,158,000","3,280,413,000","39,518","0.74",
"化學類指數          ","94,038,000","2,174,234,000","25,024","1.11",
"生技醫療類指數      ","37,120,000","1,106,179,000","14,494","-0.40",
"玻璃陶瓷類指數      ","10,403,000","169,243,000","2,966","-1.82",
"造紙類指數          ","54,673,000","625,848,000","11,320","0.02",
"鋼鐵類指數          ","355,286,000","7,559,244,000","79,225","-2.70",
"橡膠類指數          ","121,244,000","3,222,170,000","31,591","-4.04",
"汽車類指數          ","102,370,000","1,799,466,000","16,246","4.55",
"電子類指數          ","4,042,008,000","127,873,474,000","882,824","0.36",
"半導體類指數        ","1,278,931,000","49,291,106,000","253,563","0.07",
"電腦及週邊設備類指數","565,974,000","18,099,760,000","141,381","-1.21",
"光電類指數          ","1,229,433,000","26,035,982,000","228,980","0.85",
"通信網路類指數      ","236,774,000","13,584,020,000","75,318","-2.44",
"電子零組件類指數    ","387,136,000","8,891,337,000","90,891","0.55",
"電子通路類指數      ","109,033,000","3,607,393,000","31,796","-1.63",
"資訊服務類指數      ","7,232,000","528,810,000","3,365","-0.88",
"其他電子類指數      ","227,495,000","7,835,066,000","57,530","2.20",
"建材營造類指數      ","343,716,000","5,971,240,000","65,554","8.50",
"航運業類指數        ","449,431,000","8,902,403,000","92,445","-1.42",
"觀光事業類指數      ","23,334,000","1,358,600,000","9,196","2.65",
"金融保險類指數      ","2,065,376,000","29,172,418,000","244,889","33.02",
"貿易百貨類指數      ","92,689,000","2,287,594,000","22,192","-0.82",
"油電燃氣類指數      ","20,631,000","1,232,497,000","5,483","0.20",
"其他類指數          ","136,859,000","3,097,327,000","35,298","-1.93",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

