"107年09月14日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","38,170,182","1,442,847,358","17,479","2.11",
"食品類指數          ","21,297,813","958,893,595","9,329","8.09",
"塑膠類指數          ","44,717,406","2,608,862,094","18,815","-0.06",
"紡織纖維類指數      ","49,933,194","2,230,928,533","22,217","2.39",
"電機機械類指數      ","64,453,113","4,804,298,066","32,517","5.04",
"電器電纜類指數      ","17,388,253","300,318,598","6,572","1.07",
"化學生技醫療類指數  ","48,575,375","2,391,733,021","27,715","0.85",
"化學類指數          ","26,969,795","946,294,965","13,304","0.76",
"生技醫療類指數      ","21,605,580","1,445,438,056","14,411","0.66",
"玻璃陶瓷類指數      ","1,843,572","26,811,344","922","0.39",
"造紙類指數          ","26,591,577","606,923,983","10,500","5.98",
"鋼鐵類指數          ","69,007,845","3,048,134,043","33,933","-0.21",
"橡膠類指數          ","10,441,689","404,067,870","5,851","1.70",
"汽車類指數          ","5,134,714","212,580,927","2,850","3.85",
"電子類指數          ","1,238,115,941","90,416,614,533","558,986","9.39",
"半導體類指數        ","267,568,412","21,252,451,287","112,933","3.83",
"電腦及週邊設備類指數","171,982,756","7,250,594,471","74,996","1.65",
"光電類指數          ","254,797,895","12,716,710,826","92,286","1.70",
"通信網路類指數      ","75,772,454","5,367,911,184","42,804","0.10",
"電子零組件類指數    ","374,875,147","37,892,082,098","191,581","2.69",
"電子通路類指數      ","16,665,934","570,673,138","8,846","1.12",
"資訊服務類指數      ","1,285,144","46,039,843","877","0.45",
"其他電子類指數      ","75,168,199","5,320,151,686","34,663","1.91",
"建材營造類指數      ","47,175,183","949,116,323","16,982","0.34",
"航運業類指數        ","32,341,089","569,782,087","15,278","0.07",
"觀光事業類指數      ","2,065,620","257,398,074","1,634","1.35",
"金融保險類指數      ","342,829,531","5,840,022,023","82,944","4.08",
"貿易百貨類指數      ","20,344,514","1,218,597,047","9,491","-4.36",
"油電燃氣類指數      ","3,820,463","453,160,768","2,608","-1.16",
"其他類指數          ","32,646,590","2,021,681,884","18,442","1.98",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

