"99年07月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","16,428,366","435,791,375","4,565","-0.56",
"食品類指數          ","77,521,665","1,876,918,703","24,001","3.20",
"塑膠類指數          ","84,662,312","3,516,847,354","22,852","-1.35",
"紡織纖維類指數      ","74,974,804","1,294,592,717","18,008","-1.30",
"電機機械類指數      ","59,408,213","1,342,844,268","18,090","0.13",
"電器電纜類指數      ","34,320,266","661,472,308","9,150","0.20",
"化學生技醫療類指數  ","84,672,407","3,288,465,519","33,667","0.60",
"化學類指數          ","45,602,590","1,489,456,568","14,408","0.04",
"生技醫療類指數      ","39,069,817","1,799,008,951","19,259","1.73",
"玻璃陶瓷類指數      ","19,186,017","455,197,088","6,330","-0.10",
"造紙類指數          ","14,410,816","193,971,604","3,559","1.26",
"鋼鐵類指數          ","55,538,025","1,093,722,944","16,131","-0.30",
"橡膠類指數          ","22,430,093","922,588,934","7,980","0.54",
"汽車類指數          ","11,944,960","279,931,324","3,520","0.54",
"電子類指數          ","1,498,842,402","65,975,924,382","474,857","-1.01",
"半導體類指數        ","344,953,565","17,309,543,848","114,307","-0.53",
"電腦及週邊設備類指數","170,121,953","6,767,606,926","58,816","-0.23",
"光電類指數          ","504,200,053","15,423,032,106","130,158","-0.64",
"通信網路類指數      ","97,223,726","10,816,371,851","40,494","0.74",
"電子零組件類指數    ","177,719,079","6,470,450,132","61,696","-0.24",
"電子通路類指數      ","28,948,104","1,214,264,113","11,539","0.09",
"資訊服務類指數      ","40,336,600","943,819,543","13,794","0.44",
"其他電子類指數      ","135,339,322","7,030,835,863","44,053","-0.05",
"建材營造類指數      ","77,442,864","2,012,134,522","22,413","1.20",
"航運業類指數        ","187,196,636","4,206,150,145","42,267","1.04",
"觀光事業類指數      ","8,788,348","549,351,221","3,818","-0.85",
"金融保險類指數      ","685,090,971","11,639,191,622","116,206","4.50",
"貿易百貨類指數      ","47,326,278","1,589,852,998","13,922","0.50",
"油電燃氣類指數      ","10,593,042","289,459,483","3,190","-0.17",
"其他類指數          ","55,957,343","1,678,614,515","18,693","-0.80",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

