"108年07月01日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","25,078,969","1,110,202,833","8,979","0.39",
"食品類指數          ","24,943,768","1,302,066,120","13,847","-20.08",
"塑膠類指數          ","69,091,724","3,871,588,454","22,899","-0.05",
"紡織纖維類指數      ","22,391,360","941,072,128","10,380","4.57",
"電機機械類指數      ","66,789,873","4,438,770,423","30,835","5.16",
"電器電纜類指數      ","12,420,525","203,938,985","3,804","0.31",
"化學生技醫療類指數  ","44,661,261","2,458,525,224","26,097","0.12",
"化學類指數          ","16,369,993","665,918,279","8,881","0.22",
"生技醫療類指數      ","28,291,268","1,792,606,945","17,216","0.02",
"玻璃陶瓷類指數      ","8,428,507","119,930,629","2,466","0.04",
"造紙類指數          ","6,697,586","100,228,083","2,472","0.59",
"鋼鐵類指數          ","26,144,129","769,137,016","10,033","-0.49",
"橡膠類指數          ","11,355,211","335,375,267","4,939","-0.22",
"汽車類指數          ","23,377,854","1,310,281,378","11,367","-0.42",
"電子類指數          ","1,368,962,321","95,612,923,475","587,900","12.20",
"半導體類指數        ","371,569,248","34,578,128,854","154,916","6.02",
"電腦及週邊設備類指數","158,500,077","7,123,656,010","70,099","0.89",
"光電類指數          ","271,436,044","14,851,647,996","93,432","1.84",
"通信網路類指數      ","100,853,050","7,311,027,172","49,813","0.28",
"電子零組件類指數    ","365,940,696","24,437,278,185","167,747","3.12",
"電子通路類指數      ","14,775,023","583,995,522","7,263","0.59",
"資訊服務類指數      ","6,887,068","273,803,882","3,940","0.04",
"其他電子類指數      ","79,001,115","6,453,385,854","40,690","1.84",
"建材營造類指數      ","57,566,675","1,182,214,969","17,410","0.74",
"航運業類指數        ","86,301,852","1,810,363,020","25,478","0.10",
"觀光事業類指數      ","5,320,910","338,170,415","2,784","0.43",
"金融保險類指數      ","367,720,909","8,184,648,601","96,492","0.26",
"貿易百貨類指數      ","22,738,797","811,796,331","8,041","0.34",
"油電燃氣類指數      ","3,939,377","323,359,295","1,933","-0.60",
"其他類指數          ","35,601,520","2,452,022,347","17,997","1.63",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

