"102年10月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,186,718","740,654,380","7,321","0.68",
"食品類指數          ","30,621,914","1,280,656,294","12,700","14.34",
"塑膠類指數          ","138,277,451","3,790,495,652","43,451","-3.66",
"紡織纖維類指數      ","257,060,402","5,828,419,985","70,051","18.27",
"電機機械類指數      ","111,953,853","3,506,861,878","39,340","1.01",
"電器電纜類指數      ","41,237,329","439,071,876","9,084","0.41",
"化學生技醫療類指數  ","129,394,066","5,647,803,247","55,147","1.05",
"化學類指數          ","79,656,717","2,307,483,758","25,886","1.52",
"生技醫療類指數      ","49,737,349","3,340,319,489","29,261","0.20",
"玻璃陶瓷類指數      ","8,819,453","118,337,303","2,666","0.41",
"造紙類指數          ","46,649,584","669,054,632","10,359","8.44",
"鋼鐵類指數          ","49,247,350","688,567,984","13,282","-0.12",
"橡膠類指數          ","65,008,337","2,880,532,420","25,131","16.80",
"汽車類指數          ","18,184,477","1,063,384,725","7,615","-1.98",
"電子類指數          ","1,292,899,080","45,918,814,623","416,956","-3.17",
"半導體類指數        ","280,086,463","11,882,397,506","89,538","-1.05",
"電腦及週邊設備類指數","179,301,141","6,343,468,788","63,886","-0.09",
"光電類指數          ","498,799,265","11,151,323,670","123,007","-1.02",
"通信網路類指數      ","104,119,691","6,552,645,622","46,344","-0.86",
"電子零組件類指數    ","108,022,455","4,117,247,088","46,127","-0.53",
"電子通路類指數      ","25,118,845","820,875,907","11,096","-0.23",
"資訊服務類指數      ","7,171,463","231,352,395","3,500","-0.06",
"其他電子類指數      ","90,279,757","4,819,503,647","33,458","-0.72",
"建材營造類指數      ","77,491,530","1,645,848,844","25,093","1.00",
"航運業類指數        ","69,320,709","1,254,010,635","19,700","-0.17",
"觀光事業類指數      ","5,194,572","446,206,429","2,429","-0.53",
"金融保險類指數      ","344,402,925","6,270,017,322","71,117","4.03",
"貿易百貨類指數      ","40,937,391","1,486,105,476","12,631","-2.37",
"油電燃氣類指數      ","2,143,288","112,552,970","1,293","-1.30",
"其他類指數          ","84,587,378","4,618,633,673","38,701","2.54",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

