"106年03月16日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","8,646,233","287,290,466","4,964","0.70",
"食品類指數          ","22,383,508","1,103,732,185","11,797","10.92",
"塑膠類指數          ","137,868,628","4,466,246,018","46,122","5.45",
"紡織纖維類指數      ","33,040,608","896,012,623","13,527","3.20",
"電機機械類指數      ","79,086,027","2,940,624,202","28,375","-0.42",
"電器電纜類指數      ","15,925,880","204,675,996","5,183","0.46",
"化學生技醫療類指數  ","42,443,517","1,655,421,351","21,369","0.46",
"化學類指數          ","32,281,355","861,302,153","13,769","0.89",
"生技醫療類指數      ","10,162,162","794,119,198","7,600","-0.07",
"玻璃陶瓷類指數      ","9,624,354","138,222,722","4,196","-0.05",
"造紙類指數          ","20,225,722","432,162,547","7,786","-0.58",
"鋼鐵類指數          ","42,719,359","811,677,220","16,496","0.44",
"橡膠類指數          ","20,597,449","589,612,066","9,380","1.97",
"汽車類指數          ","7,977,419","651,943,186","4,797","1.98",
"電子類指數          ","1,249,916,844","60,003,096,672","492,933","4.69",
"半導體類指數        ","313,798,982","16,842,397,846","112,832","2.20",
"電腦及週邊設備類指數","126,805,292","6,040,945,834","55,318","1.01",
"光電類指數          ","366,202,215","14,350,746,851","117,339","0.47",
"通信網路類指數      ","113,829,908","5,913,057,573","53,761","0.67",
"電子零組件類指數    ","202,272,227","7,930,356,783","92,433","0.69",
"電子通路類指數      ","20,776,095","673,089,933","10,228","0.37",
"資訊服務類指數      ","8,023,424","240,105,289","4,236","-0.02",
"其他電子類指數      ","98,208,701","8,012,396,563","46,786","0.80",
"建材營造類指數      ","38,564,781","900,360,930","15,870","1.71",
"航運業類指數        ","76,607,687","1,146,582,868","21,472","0.32",
"觀光事業類指數      ","2,135,219","278,904,238","1,651","0.06",
"金融保險類指數      ","371,730,430","7,109,316,783","85,130","1.57",
"貿易百貨類指數      ","29,188,381","1,212,292,173","11,328","3.36",
"油電燃氣類指數      ","4,158,435","357,556,926","2,564","2.40",
"其他類指數          ","46,976,783","3,290,340,225","26,708","2.23",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

