"97年05月02日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","67,433,000","3,085,439,000","19,267","2.94",
"食品工業            ","132,804,000","3,368,440,000","33,190","8.89",
"塑膠工業            ","165,590,000","6,300,058,000","41,256","1.68",
"紡織纖維            ","109,256,000","2,435,461,000","21,690","-3.30",
"電機機械            ","38,681,000","1,125,935,000","12,884","-0.31",
"電器電纜            ","43,412,000","582,723,000","8,918","-0.09",
"化學生技醫療        ","149,744,000","5,363,837,000","43,870","0.26",
"玻璃陶瓷            ","6,794,000","156,671,000","2,221","0.13",
"造紙工業            ","66,929,000","1,172,733,000","11,054","8.18",
"鋼鐵工業            ","233,793,000","5,823,716,000","50,065","-0.35",
"橡膠工業            ","34,875,000","1,473,632,000","12,439","0.10",
"汽車工業            ","15,020,000","482,481,000","4,482","-0.08",
"電子工業            ","2,012,212,000","113,917,764,000","586,175","1.40",
"建材營造            ","142,981,000","5,308,924,000","43,210","6.28",
"航運業              ","224,473,000","6,080,687,000","52,769","-0.50",
"觀光事業            ","8,773,000","381,363,000","2,850","0.77",
"金融保險            ","466,519,000","15,000,163,000","88,479","9.81",
"貿易百貨            ","39,820,000","1,309,398,000","11,861","-2.47",
"其他                ","55,040,000","1,713,720,000","18,849","0.84",
"化學工業            ","131,566,000","4,657,846,000","35,579","0.58",
"生技醫療            ","18,178,000","705,991,000","8,291","-0.72",
"油電燃氣            ","36,323,000","1,137,621,000","10,188","1.25",
"半導體              ","520,346,000","34,126,995,000","161,371","1.50",
"電腦及週邊設備      ","392,629,000","19,276,578,000","100,943","0.21",
"光電                ","572,621,000","22,946,420,000","141,537","1.57",
"通信網路            ","152,534,000","11,248,669,000","49,395","0.17",
"電子零組件          ","125,990,000","4,637,121,000","42,835","-0.29",
"電子通路            ","40,982,000","1,911,911,000","16,257","1.95",
"資訊服務            ","11,464,000","431,175,000","2,907","1.03",
"其他電子            ","195,646,000","19,338,895,000","70,930","-2.73",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

