"102年10月09日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","18,655,013","685,278,375","6,644","-0.94",
"食品類指數          ","24,479,016","1,090,803,129","11,448","-7.83",
"塑膠類指數          ","109,702,699","3,267,911,107","34,360","-1.43",
"紡織纖維類指數      ","134,184,048","3,536,396,640","42,786","-0.07",
"電機機械類指數      ","102,250,902","3,620,362,174","39,434","-1.05",
"電器電纜類指數      ","22,244,247","249,945,141","6,499","-0.38",
"化學生技醫療類指數  ","61,006,141","2,428,060,834","27,955","-1.54",
"化學類指數          ","35,359,488","924,532,775","12,663","-1.34",
"生技醫療類指數      ","25,646,653","1,503,528,059","15,292","-1.30",
"玻璃陶瓷類指數      ","5,063,948","65,044,564","1,449","-0.27",
"造紙類指數          ","20,152,078","276,841,804","5,302","-3.60",
"鋼鐵類指數          ","33,247,634","682,699,670","10,917","-0.20",
"橡膠類指數          ","28,470,607","1,312,776,589","11,147","-2.32",
"汽車類指數          ","16,134,840","929,208,063","6,446","0.37",
"電子類指數          ","1,180,241,980","45,004,007,818","414,025","-1.38",
"半導體類指數        ","311,420,221","13,676,514,255","103,365","-0.16",
"電腦及週邊設備類指數","236,313,196","8,230,443,767","81,455","-0.47",
"光電類指數          ","267,657,724","7,589,302,292","80,076","-0.46",
"通信網路類指數      ","127,932,239","6,955,723,555","53,184","-0.65",
"電子零組件類指數    ","116,504,355","3,845,791,546","47,824","-0.41",
"電子通路類指數      ","25,210,844","834,989,393","11,261","-0.47",
"資訊服務類指數      ","23,285,230","566,453,154","9,427","-0.05",
"其他電子類指數      ","71,918,171","3,304,789,856","27,433","-0.32",
"建材營造類指數      ","75,017,530","1,596,075,385","21,113","-0.79",
"航運業類指數        ","45,899,321","804,159,478","13,814","-0.69",
"觀光事業類指數      ","2,799,029","254,987,685","1,655","-0.33",
"金融保險類指數      ","708,343,000","13,762,830,876","138,588","4.03",
"貿易百貨類指數      ","23,798,188","883,071,761","8,808","0.60",
"油電燃氣類指數      ","1,901,234","116,885,633","1,170","-1.34",
"其他類指數          ","54,319,253","3,408,984,860","28,176","-0.56",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

