"106年09月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","17,448,818","544,465,390","5,609","1.04",
"食品類指數          ","19,721,982","970,381,862","10,344","9.99",
"塑膠類指數          ","132,605,648","4,396,698,286","35,799","3.22",
"紡織纖維類指數      ","43,804,372","1,435,525,619","15,491","7.46",
"電機機械類指數      ","99,272,215","5,130,157,327","40,455","1.72",
"電器電纜類指數      ","20,469,800","262,220,320","5,659","0.05",
"化學生技醫療類指數  ","45,623,439","1,871,568,814","21,288","0.05",
"化學類指數          ","37,030,633","1,434,995,229","15,865","-0.13",
"生技醫療類指數      ","8,592,806","436,573,585","5,423","0.21",
"玻璃陶瓷類指數      ","5,433,888","75,368,385","1,991","0.05",
"造紙類指數          ","46,576,821","1,117,092,857","16,880","-7.36",
"鋼鐵類指數          ","39,087,383","724,881,523","13,880","0.52",
"橡膠類指數          ","13,599,924","595,947,973","6,395","0.04",
"汽車類指數          ","19,511,754","1,377,246,723","8,531","4.54",
"電子類指數          ","2,472,716,316","95,552,381,062","758,300","2.18",
"半導體類指數        ","638,822,548","31,647,702,265","219,032","1.25",
"電腦及週邊設備類指數","168,473,428","5,814,802,480","66,324","0.44",
"光電類指數          ","1,165,775,848","32,601,856,201","258,390","0.82",
"通信網路類指數      ","95,930,115","5,115,265,271","43,279","-0.57",
"電子零組件類指數    ","260,722,955","9,858,961,672","107,660","1.06",
"電子通路類指數      ","34,812,592","975,718,137","13,652","0.87",
"資訊服務類指數      ","17,626,136","422,027,617","7,625","0.85",
"其他電子類指數      ","90,552,694","9,116,047,419","42,338","-0.98",
"建材營造類指數      ","50,969,269","797,155,487","15,570","0.27",
"航運業類指數        ","143,108,400","2,660,458,240","36,444","-0.98",
"觀光事業類指數      ","2,494,920","208,205,803","1,624","-0.74",
"金融保險類指數      ","490,278,053","7,339,149,284","96,317","4.54",
"貿易百貨類指數      ","23,288,197","636,563,421","8,455","1.26",
"油電燃氣類指數      ","3,365,882","252,985,818","2,149","0.60",
"其他類指數          ","25,974,218","1,685,604,131","15,948","-0.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

