"101年07月31日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,727,673","487,479,227","4,844","0.52",
"食品類指數          ","30,699,802","1,229,869,722","12,306","3.99",
"塑膠類指數          ","99,600,189","3,528,340,821","29,587","4.80",
"紡織纖維類指數      ","33,052,038","654,980,494","11,205","5.78",
"電機機械類指數      ","14,934,827","884,806,857","7,450","0.13",
"電器電纜類指數      ","44,058,392","403,774,605","8,502","1.11",
"化學生技醫療類指數  ","49,520,299","2,138,066,471","24,039","0.75",
"化學類指數          ","34,986,110","1,410,410,830","15,832","0.60",
"生技醫療類指數      ","14,534,189","727,655,641","8,207","0.71",
"玻璃陶瓷類指數      ","3,563,864","83,197,401","1,420","1.75",
"造紙類指數          ","3,771,069","40,239,870","994","0.27",
"鋼鐵類指數          ","33,602,519","742,162,545","9,460","1.50",
"橡膠類指數          ","59,392,599","3,088,360,792","12,666","3.96",
"汽車類指數          ","16,154,743","985,588,698","7,646","6.00",
"電子類指數          ","1,119,969,552","52,294,176,535","355,439","4.39",
"半導體類指數        ","347,378,186","19,315,357,937","108,283","1.61",
"電腦及週邊設備類指數","162,617,729","7,962,993,258","51,614","0.46",
"光電類指數          ","341,798,534","9,287,882,182","85,046","0.19",
"通信網路類指數      ","95,744,778","6,614,205,444","38,463","2.80",
"電子零組件類指數    ","90,011,788","4,136,252,381","38,480","0.70",
"電子通路類指數      ","16,693,296","704,933,253","6,496","-0.27",
"資訊服務類指數      ","3,056,580","76,526,029","1,570","0.63",
"其他電子類指數      ","62,668,661","4,196,026,051","25,487","1.05",
"建材營造類指數      ","34,635,472","971,053,465","12,752","1.25",
"航運業類指數        ","82,661,614","1,342,480,290","21,660","1.06",
"觀光事業類指數      ","7,904,260","749,479,258","4,085","-0.47",
"金融保險類指數      ","459,523,095","7,543,857,861","79,365","10.35",
"貿易百貨類指數      ","36,933,361","1,379,282,294","14,695","3.20",
"油電燃氣類指數      ","5,204,255","291,135,260","2,073","2.54",
"其他類指數          ","61,899,865","2,689,913,248","21,729","1.64",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

