"97年05月22日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","29,734,000","1,123,305,000","9,635","-0.17",
"食品工業            ","123,059,000","2,994,279,000","35,068","3.88",
"塑膠工業            ","236,281,000","6,620,863,000","51,023","-0.45",
"紡織纖維            ","96,940,000","1,513,749,000","19,582","1.12",
"電機機械            ","91,691,000","2,034,560,000","24,671","0.97",
"電器電纜            ","65,018,000","900,386,000","14,913","0.03",
"化學生技醫療        ","290,977,000","8,277,909,000","77,269","-1.50",
"玻璃陶瓷            ","23,801,000","461,131,000","4,867","-0.58",
"造紙工業            ","77,797,000","1,501,599,000","17,161","-2.56",
"鋼鐵工業            ","188,572,000","5,186,135,000","48,304","-1.12",
"橡膠工業            ","44,393,000","1,942,687,000","14,567","-1.96",
"汽車工業            ","18,582,000","679,713,000","5,590","0.21",
"電子工業            ","1,487,732,000","71,614,288,000","456,114","-0.96",
"建材營造            ","301,490,000","6,945,603,000","70,455","14.29",
"航運業              ","204,101,000","6,764,014,000","52,266","-1.21",
"觀光事業            ","18,108,000","1,246,008,000","7,694","7.57",
"金融保險            ","537,724,000","14,539,258,000","92,087","4.60",
"貿易百貨            ","27,320,000","936,923,000","9,225","2.98",
"其他                ","47,634,000","1,479,868,000","16,571","-0.45",
"化學工業            ","272,972,000","7,680,325,000","70,083","-1.56",
"生技醫療            ","18,005,000","597,584,000","7,186","-1.04",
"油電燃氣            ","73,470,000","2,530,333,000","23,236","-0.62",
"半導體              ","338,724,000","20,040,566,000","115,092","-0.83",
"電腦及週邊設備      ","190,535,000","8,762,440,000","64,861","-1.01",
"光電                ","484,762,000","15,915,543,000","125,917","-0.34",
"通信網路            ","121,705,000","10,240,355,000","44,111","0.09",
"電子零組件          ","174,349,000","6,269,564,000","52,380","-0.46",
"電子通路            ","38,800,000","1,616,121,000","15,651","-1.15",
"資訊服務            ","5,821,000","171,026,000","1,626","0.37",
"其他電子            ","133,036,000","8,598,673,000","36,476","1.59",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

