"103年09月17日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,766,100","592,469,005","6,767","1.83",
"食品類指數          ","19,419,683","755,059,434","10,329","11.61",
"塑膠類指數          ","55,224,762","2,150,405,844","24,004","0.77",
"紡織纖維類指數      ","32,329,693","1,404,022,852","16,616","-0.43",
"電機機械類指數      ","28,142,881","2,177,844,572","17,621","0.86",
"電器電纜類指數      ","11,134,510","122,221,448","4,353","0.02",
"化學生技醫療類指數  ","34,420,170","1,536,485,739","21,514","0.00",
"化學類指數          ","21,138,277","683,446,671","12,108","-0.07",
"生技醫療類指數      ","13,281,893","853,039,068","9,406","0.08",
"玻璃陶瓷類指數      ","10,204,817","138,939,540","3,696","-0.61",
"造紙類指數          ","6,877,279","99,932,266","3,544","0.78",
"鋼鐵類指數          ","49,347,155","939,934,723","18,678","0.92",
"橡膠類指數          ","21,537,707","1,022,922,478","11,436","-1.61",
"汽車類指數          ","5,467,866","441,308,797","3,444","0.54",
"電子類指數          ","1,169,434,116","53,382,676,345","442,638","3.82",
"半導體類指數        ","312,095,743","16,570,821,785","112,410","1.56",
"電腦及週邊設備類指數","189,004,102","7,774,598,416","76,616","0.27",
"光電類指數          ","332,911,524","11,668,421,857","97,655","0.81",
"通信網路類指數      ","59,469,201","3,587,201,094","33,054","0.82",
"電子零組件類指數    ","147,155,381","5,814,308,700","62,771","0.17",
"電子通路類指數      ","30,827,303","963,871,918","15,375","0.02",
"資訊服務類指數      ","5,737,873","261,795,955","3,276","-0.12",
"其他電子類指數      ","92,232,989","6,741,656,620","41,481","1.10",
"建材營造類指數      ","31,605,533","721,349,532","17,124","-0.18",
"航運業類指數        ","56,674,232","1,281,841,114","23,168","0.42",
"觀光事業類指數      ","2,150,222","191,007,794","1,747","0.69",
"金融保險類指數      ","315,999,098","6,125,025,423","76,854","3.63",
"貿易百貨類指數      ","19,031,995","822,773,737","11,165","-0.20",
"油電燃氣類指數      ","6,817,772","375,935,223","3,294","-1.15",
"其他類指數          ","29,992,459","1,700,386,002","17,764","1.06",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

