"103年08月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","12,636,157","528,524,706","4,395","1.54",
"食品類指數          ","34,071,833","1,493,516,360","12,474","-9.99",
"塑膠類指數          ","85,495,416","1,721,660,551","24,064","-0.18",
"紡織纖維類指數      ","28,222,395","764,689,873","8,366","-0.21",
"電機機械類指數      ","45,171,774","3,112,301,143","23,063","0.45",
"電器電纜類指數      ","12,946,666","141,051,381","2,964","0.22",
"化學生技醫療類指數  ","40,981,449","1,968,570,627","21,399","-0.65",
"化學類指數          ","20,603,071","687,794,550","8,867","-0.37",
"生技醫療類指數      ","20,378,378","1,280,776,077","12,532","-0.72",
"玻璃陶瓷類指數      ","2,144,665","41,115,427","868","0.34",
"造紙類指數          ","8,509,232","120,474,852","2,127","0.68",
"鋼鐵類指數          ","52,791,689","1,180,426,973","16,530","0.84",
"橡膠類指數          ","10,058,082","521,077,878","4,722","-1.68",
"汽車類指數          ","7,759,130","604,876,637","4,317","-7.61",
"電子類指數          ","1,307,268,294","57,589,082,690","439,460","-1.01",
"半導體類指數        ","433,792,188","21,182,086,987","135,213","-0.33",
"電腦及週邊設備類指數","187,564,138","7,317,789,897","69,946","-1.29",
"光電類指數          ","291,785,673","9,444,913,104","84,659","-0.46",
"通信網路類指數      ","71,171,784","4,330,079,687","34,127","0.74",
"電子零組件類指數    ","148,260,915","6,428,490,613","64,413","0.83",
"電子通路類指數      ","89,881,648","3,263,062,448","11,818","-2.01",
"資訊服務類指數      ","4,937,382","282,949,638","2,340","0.59",
"其他電子類指數      ","79,874,566","5,339,710,316","36,944","-0.22",
"建材營造類指數      ","24,374,054","619,911,139","9,424","-1.10",
"航運業類指數        ","17,076,160","347,337,358","7,296","-0.05",
"觀光事業類指數      ","2,477,517","199,729,048","1,468","-2.52",
"金融保險類指數      ","280,296,072","5,869,718,095","50,141","6.54",
"貿易百貨類指數      ","17,236,011","687,489,259","6,968","0.87",
"油電燃氣類指數      ","2,849,048","151,310,011","1,331","-0.60",
"其他類指數          ","46,610,317","2,631,066,950","23,620","-0.14",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

