"103年07月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","9,179,776","353,276,868","3,925","0.74",
"食品類指數          ","76,424,292","1,668,919,191","22,923","10.93",
"塑膠類指數          ","44,630,434","1,435,926,172","17,834","0.25",
"紡織纖維類指數      ","35,518,152","1,434,275,074","12,528","-0.54",
"電機機械類指數      ","46,675,911","2,447,747,283","21,094","0.26",
"電器電纜類指數      ","13,599,253","159,375,009","3,313","0.09",
"化學生技醫療類指數  ","66,834,256","3,640,335,923","33,299","1.16",
"化學類指數          ","31,851,603","1,078,861,012","13,893","0.49",
"生技醫療類指數      ","34,982,653","2,561,474,911","19,406","1.47",
"玻璃陶瓷類指數      ","4,430,939","101,178,469","1,464","0.07",
"造紙類指數          ","7,685,080","117,655,264","2,549","1.91",
"鋼鐵類指數          ","53,056,502","976,674,317","16,485","1.13",
"橡膠類指數          ","25,418,762","1,232,788,143","8,569","-0.27",
"汽車類指數          ","6,325,892","338,303,099","3,012","-1.47",
"電子類指數          ","1,378,865,196","61,772,946,665","446,269","2.23",
"半導體類指數        ","446,082,081","21,836,921,809","121,591","0.19",
"電腦及週邊設備類指數","225,991,536","9,462,140,707","79,404","0.67",
"光電類指數          ","366,365,581","12,808,921,463","97,154","0.46",
"通信網路類指數      ","105,522,448","4,880,701,319","42,687","-0.08",
"電子零組件類指數    ","128,881,216","5,408,771,272","57,912","0.86",
"電子通路類指數      ","32,090,616","1,007,221,948","13,164","0.17",
"資訊服務類指數      ","5,777,993","238,951,691","2,989","0.77",
"其他電子類指數      ","68,153,725","6,129,316,456","31,368","1.71",
"建材營造類指數      ","39,137,146","696,578,446","11,624","0.15",
"航運業類指數        ","23,640,689","432,675,985","9,174","0.17",
"觀光事業類指數      ","3,849,936","243,993,283","1,823","0.59",
"金融保險類指數      ","366,756,915","7,338,328,690","69,733","2.02",
"貿易百貨類指數      ","44,203,871","1,388,563,229","13,665","2.48",
"油電燃氣類指數      ","3,275,489","135,679,006","1,566","-0.21",
"其他類指數          ","47,035,507","2,575,605,368","22,703","-0.39",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

