"106年09月30日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","1,450,988","38,087,860","688","0.13",
"食品類指數          ","6,098,659","227,677,434","3,675","-7.63",
"塑膠類指數          ","33,948,260","993,859,793","11,060","0.47",
"紡織纖維類指數      ","20,561,823","553,422,649","6,818","3.68",
"電機機械類指數      ","46,760,499","1,835,722,434","19,978","1.74",
"電器電纜類指數      ","11,718,752","117,332,843","3,619","0.03",
"化學生技醫療類指數  ","19,774,672","1,135,704,113","10,422","0.26",
"化學類指數          ","14,442,920","739,875,321","6,780","0.17",
"生技醫療類指數      ","5,331,752","395,828,792","3,642","0.27",
"玻璃陶瓷類指數      ","2,118,034","30,009,504","775","0.00",
"造紙類指數          ","10,843,132","336,513,806","4,914","2.25",
"鋼鐵類指數          ","17,444,525","282,147,350","6,460","0.26",
"橡膠類指數          ","13,968,570","611,167,176","7,146","-0.62",
"汽車類指數          ","4,414,259","283,575,282","2,799","0.96",
"電子類指數          ","862,945,553","40,630,158,078","348,548","2.92",
"半導體類指數        ","278,588,478","15,681,019,851","123,061","0.59",
"電腦及週邊設備類指數","53,315,965","1,693,335,063","20,652","0.23",
"光電類指數          ","275,770,555","9,848,814,567","80,573","0.49",
"通信網路類指數      ","98,439,883","4,128,147,717","42,991","0.47",
"電子零組件類指數    ","93,074,263","3,869,427,180","45,728","0.67",
"電子通路類指數      ","9,442,425","293,005,335","4,680","0.35",
"資訊服務類指數      ","1,580,176","39,379,643","832","0.13",
"其他電子類指數      ","52,733,808","5,077,028,722","30,031","2.03",
"建材營造類指數      ","21,248,699","603,610,910","5,750","1.27",
"航運業類指數        ","52,022,650","812,618,218","12,216","0.34",
"觀光事業類指數      ","1,204,495","82,059,251","703","0.60",
"金融保險類指數      ","45,966,530","800,106,010","14,398","2.07",
"貿易百貨類指數      ","16,523,099","315,846,823","4,803","-0.08",
"油電燃氣類指數      ","1,639,961","136,348,968","761","1.78",
"其他類指數          ","13,269,748","727,418,270","7,101","0.97",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

