"107年02月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","41,096,063","1,308,433,574","14,101","-6.99",
"食品類指數          ","45,412,335","2,059,759,173","21,011","-61.55",
"塑膠類指數          ","197,716,648","6,577,092,820","56,938","-11.60",
"紡織纖維類指數      ","110,725,081","2,714,765,559","37,040","-24.66",
"電機機械類指數      ","108,082,756","7,659,306,071","49,646","-13.03",
"電器電纜類指數      ","53,363,119","723,418,974","14,010","-3.39",
"化學生技醫療類指數  ","98,156,421","4,424,916,179","46,299","-5.29",
"化學類指數          ","74,311,854","3,043,576,720","31,305","-5.24",
"生技醫療類指數      ","23,844,567","1,381,339,459","14,994","-3.75",
"玻璃陶瓷類指數      ","13,988,753","222,524,105","4,693","-4.38",
"造紙類指數          ","27,561,887","540,907,350","9,667","-17.34",
"鋼鐵類指數          ","199,186,044","5,205,429,261","71,738","-4.08",
"橡膠類指數          ","35,239,302","1,328,246,905","15,231","-10.46",
"汽車類指數          ","20,665,359","999,356,745","8,540","-17.36",
"電子類指數          ","2,849,575,083","149,710,775,325","1,040,984","-23.64",
"半導體類指數        ","729,065,629","52,490,958,594","261,512","-9.60",
"電腦及週邊設備類指數","388,617,084","14,416,914,228","149,883","-5.39",
"光電類指數          ","825,046,295","27,743,272,257","209,621","-3.37",
"通信網路類指數      ","197,493,387","11,183,546,518","88,505","-3.55",
"電子零組件類指數    ","400,854,925","20,612,755,329","175,650","-5.39",
"電子通路類指數      ","54,687,619","1,820,871,635","26,129","-4.61",
"資訊服務類指數      ","9,944,066","246,862,786","4,451","-3.31",
"其他電子類指數      ","243,866,078","21,195,593,978","125,233","-3.90",
"建材營造類指數      ","95,195,772","1,912,641,965","32,072","-13.33",
"航運業類指數        ","168,246,442","2,691,800,080","44,495","-3.34",
"觀光事業類指數      ","6,982,418","573,021,113","4,027","-6.75",
"金融保險類指數      ","1,019,216,739","17,666,078,049","230,130","-56.77",
"貿易百貨類指數      ","48,740,995","1,822,356,575","16,228","-10.29",
"油電燃氣類指數      ","14,076,809","1,106,834,932","6,053","-7.93",
"其他類指數          ","75,323,808","4,614,724,843","41,484","-9.41",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

