"107年03月29日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","11,386,785","337,698,308","5,428","-1.05",
"食品類指數          ","26,241,735","1,500,385,865","13,077","6.10",
"塑膠類指數          ","50,508,589","2,540,979,499","20,853","-0.73",
"紡織纖維類指數      ","40,953,787","1,114,599,405","15,550","1.30",
"電機機械類指數      ","97,394,119","5,079,091,624","42,335","1.62",
"電器電纜類指數      ","97,244,168","1,453,351,408","24,567","0.37",
"化學生技醫療類指數  ","90,158,411","6,573,861,092","54,361","0.77",
"化學類指數          ","23,895,529","1,404,151,454","12,548","0.10",
"生技醫療類指數      ","66,262,882","5,169,709,638","41,813","1.09",
"玻璃陶瓷類指數      ","2,360,146","36,637,097","1,069","0.11",
"造紙類指數          ","8,020,112","136,318,083","3,298","0.64",
"鋼鐵類指數          ","127,296,188","5,052,336,314","52,613","0.00",
"橡膠類指數          ","16,238,924","682,093,827","9,382","-1.53",
"汽車類指數          ","5,956,871","383,593,904","3,001","-1.47",
"電子類指數          ","1,080,324,949","69,922,319,810","478,633","-0.96",
"半導體類指數        ","293,804,761","24,043,743,041","128,602","-0.60",
"電腦及週邊設備類指數","157,852,679","5,987,018,909","65,710","-0.46",
"光電類指數          ","245,857,409","11,533,758,439","86,643","-0.31",
"通信網路類指數      ","119,405,374","8,767,867,646","60,379","0.01",
"電子零組件類指數    ","173,602,520","12,169,731,517","91,206","0.89",
"電子通路類指數      ","22,233,865","688,228,411","11,347","0.13",
"資訊服務類指數      ","4,511,469","129,231,022","2,536","0.24",
"其他電子類指數      ","63,056,872","6,602,740,825","32,210","-0.16",
"建材營造類指數      ","40,687,935","844,773,812","15,702","0.54",
"航運業類指數        ","65,754,590","1,102,425,925","22,527","0.13",
"觀光事業類指數      ","1,533,103","161,881,283","1,329","0.08",
"金融保險類指數      ","356,305,516","6,134,348,586","79,943","-6.16",
"貿易百貨類指數      ","20,268,600","926,153,856","8,574","-2.05",
"油電燃氣類指數      ","12,310,404","588,147,203","5,084","0.06",
"其他類指數          ","36,979,534","2,048,311,026","18,550","-0.19",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

