"100年05月16日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","29,166,003","984,084,336","8,251","-1.21",
"食品類指數          ","57,352,471","2,171,837,923","20,376","4.19",
"塑膠類指數          ","97,079,889","4,247,046,707","28,349","-2.50",
"紡織纖維類指數      ","86,264,616","1,780,261,930","23,213","-1.35",
"電機機械類指數      ","58,396,449","4,336,349,236","25,943","-1.81",
"電器電纜類指數      ","36,095,575","505,390,097","8,398","-0.32",
"化學生技醫療類指數  ","78,897,992","4,990,846,380","35,986","-3.26",
"化學類指數          ","63,749,998","4,161,062,008","28,051","-4.19",
"生技醫療類指數      ","15,147,994","829,784,372","7,935","-0.61",
"玻璃陶瓷類指數      ","11,702,701","512,569,755","4,214","1.95",
"造紙類指數          ","14,096,914","209,048,343","3,358","-1.96",
"鋼鐵類指數          ","37,727,929","1,034,074,716","11,174","-0.53",
"橡膠類指數          ","26,914,692","1,520,955,735","10,405","0.79",
"汽車類指數          ","51,444,918","2,274,616,285","16,943","-0.78",
"電子類指數          ","909,792,037","52,108,656,618","333,978","-4.23",
"半導體類指數        ","265,329,369","14,959,964,747","101,804","-1.12",
"電腦及週邊設備類指數","117,053,878","6,935,577,944","45,793","-0.02",
"光電類指數          ","250,643,699","10,937,790,890","83,881","-1.04",
"通信網路類指數      ","62,438,653","8,611,570,322","25,731","-2.48",
"電子零組件類指數    ","118,218,296","4,659,609,584","38,790","-0.32",
"電子通路類指數      ","18,432,364","879,081,165","8,125","-0.66",
"資訊服務類指數      ","4,715,578","215,821,766","2,595","-0.36",
"其他電子類指數      ","72,960,200","4,909,240,200","27,259","-1.60",
"建材營造類指數      ","78,246,787","1,591,577,252","20,774","-1.74",
"航運業類指數        ","109,382,161","2,838,627,003","29,500","-0.11",
"觀光事業類指數      ","5,157,383","231,527,350","1,926","-0.76",
"金融保險類指數      ","287,471,887","6,595,525,648","61,434","-10.28",
"貿易百貨類指數      ","26,594,373","1,385,224,119","10,751","-3.78",
"油電燃氣類指數      ","2,834,006","209,155,978","1,239","-1.94",
"其他類指數          ","40,185,279","1,440,355,456","16,139","-1.48",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

