"100年03月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,939,312","748,109,620","6,769","0.69",
"食品類指數          ","24,566,441","786,623,194","8,600","-11.34",
"塑膠類指數          ","89,989,117","4,506,189,867","29,794","5.56",
"紡織纖維類指數      ","94,313,319","2,618,953,707","27,190","-9.81",
"電機機械類指數      ","62,153,943","2,630,507,617","22,824","-0.60",
"電器電纜類指數      ","25,649,002","468,407,809","6,704","-0.53",
"化學生技醫療類指數  ","71,767,108","3,629,692,525","29,244","-0.96",
"化學類指數          ","62,001,362","3,134,968,906","23,889","-1.12",
"生技醫療類指數      ","9,765,746","494,723,619","5,355","-0.37",
"玻璃陶瓷類指數      ","5,076,580","149,630,974","2,247","-1.15",
"造紙類指數          ","11,460,297","170,457,455","2,663","-1.91",
"鋼鐵類指數          ","71,542,244","1,859,610,569","20,784","-0.82",
"橡膠類指數          ","26,905,725","1,131,120,394","10,532","-0.65",
"汽車類指數          ","24,465,033","1,060,597,975","9,432","-0.70",
"電子類指數          ","1,896,621,805","98,118,831,560","625,522","2.41",
"半導體類指數        ","523,468,153","24,929,846,700","147,684","0.42",
"電腦及週邊設備類指數","225,808,287","9,974,173,201","79,458","0.51",
"光電類指數          ","556,657,489","29,512,133,774","188,269","0.10",
"通信網路類指數      ","129,794,428","12,583,693,621","48,507","0.88",
"電子零組件類指數    ","224,347,625","8,809,594,001","79,474","0.43",
"電子通路類指數      ","48,833,630","1,987,241,511","19,873","0.43",
"資訊服務類指數      ","8,099,302","279,345,132","3,885","-0.29",
"其他電子類指數      ","179,612,891","10,042,803,620","58,372","1.84",
"建材營造類指數      ","167,175,658","5,051,393,594","52,223","-12.43",
"航運業類指數        ","93,831,985","2,340,905,876","26,432","0.23",
"觀光事業類指數      ","3,234,950","201,565,622","1,511","-0.19",
"金融保險類指數      ","401,566,621","8,265,768,654","86,610","5.02",
"貿易百貨類指數      ","22,712,057","1,094,453,603","8,858","-0.21",
"油電燃氣類指數      ","4,688,222","360,222,006","2,125","2.64",
"其他類指數          ","30,251,904","975,941,158","11,301","0.22",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

