"99年07月22日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","24,546,441","671,264,436","7,118","1.19",
"食品類指數          ","94,592,129","2,184,226,189","28,359","5.36",
"塑膠類指數          ","87,312,159","2,602,174,918","19,254","-1.53",
"紡織纖維類指數      ","52,902,216","1,070,403,405","13,659","-0.82",
"電機機械類指數      ","63,700,560","1,983,253,395","21,577","0.59",
"電器電纜類指數      ","42,195,308","986,930,922","11,269","-0.03",
"化學生技醫療類指數  ","71,843,958","2,370,120,968","25,566","0.10",
"化學類指數          ","44,616,983","1,196,017,909","13,302","0.00",
"生技醫療類指數      ","27,226,975","1,174,103,059","12,264","0.28",
"玻璃陶瓷類指數      ","12,623,912","306,832,315","4,170","-0.80",
"造紙類指數          ","62,072,461","793,901,657","9,876","2.05",
"鋼鐵類指數          ","100,993,634","2,136,081,687","26,254","1.57",
"橡膠類指數          ","31,453,277","1,410,802,370","10,045","0.19",
"汽車類指數          ","8,011,013","222,073,675","2,356","-1.19",
"電子類指數          ","1,155,325,049","51,053,400,192","386,469","-1.91",
"半導體類指數        ","350,860,109","15,947,815,502","109,556","-0.37",
"電腦及週邊設備類指數","166,734,713","7,141,531,038","57,217","-1.65",
"光電類指數          ","289,305,745","9,893,743,094","87,102","-0.20",
"通信網路類指數      ","74,569,129","6,419,426,829","30,162","-0.30",
"電子零組件類指數    ","157,184,513","6,196,611,302","55,610","-1.09",
"電子通路類指數      ","26,216,102","1,173,792,304","10,928","0.16",
"資訊服務類指數      ","21,261,615","470,634,333","7,866","0.79",
"其他電子類指數      ","69,193,123","3,809,845,790","28,028","-0.02",
"建材營造類指數      ","111,258,123","2,964,640,747","29,243","-1.91",
"航運業類指數        ","218,378,875","4,705,363,260","47,210","1.86",
"觀光事業類指數      ","10,319,016","537,456,772","3,494","-1.19",
"金融保險類指數      ","441,041,387","7,399,299,306","74,567","-5.49",
"貿易百貨類指數      ","33,818,399","1,095,540,857","10,313","-0.94",
"油電燃氣類指數      ","3,396,025","137,641,089","1,197","-1.09",
"其他類指數          ","52,111,819","1,368,265,782","13,363","-2.09",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

