"106年02月15日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,963,346","643,048,487","7,910","1.19",
"食品類指數          ","25,660,370","1,110,345,112","12,836","16.81",
"塑膠類指數          ","119,150,675","5,270,298,622","44,355","5.47",
"紡織纖維類指數      ","55,942,800","1,546,666,157","21,680","6.52",
"電機機械類指數      ","116,076,186","4,640,976,439","42,027","0.27",
"電器電纜類指數      ","95,264,790","979,891,388","21,759","0.48",
"化學生技醫療類指數  ","49,082,981","1,944,092,860","24,214","0.32",
"化學類指數          ","37,136,728","957,519,449","15,944","0.59",
"生技醫療類指數      ","11,946,253","986,573,411","8,270","-0.01",
"玻璃陶瓷類指數      ","9,681,738","110,374,254","2,486","0.04",
"造紙類指數          ","34,001,004","840,770,287","11,647","2.83",
"鋼鐵類指數          ","200,774,165","3,918,977,464","58,581","2.77",
"橡膠類指數          ","30,564,277","1,283,275,464","14,817","4.43",
"汽車類指數          ","12,506,344","671,367,789","6,735","2.31",
"電子類指數          ","1,495,343,991","66,800,014,871","543,556","2.33",
"半導體類指數        ","313,832,674","18,587,658,464","114,650","0.95",
"電腦及週邊設備類指數","154,716,285","6,566,573,890","66,184","0.36",
"光電類指數          ","452,766,160","9,960,353,446","107,000","0.10",
"通信網路類指數      ","170,813,450","11,764,812,662","84,636","0.39",
"電子零組件類指數    ","235,668,896","7,605,304,422","89,866","0.24",
"電子通路類指數      ","36,283,975","1,212,427,965","16,812","0.79",
"資訊服務類指數      ","4,513,076","177,993,355","2,870","0.93",
"其他電子類指數      ","126,749,475","10,924,890,667","61,538","0.94",
"建材營造類指數      ","64,161,257","1,492,369,479","25,949","4.19",
"航運業類指數        ","196,403,174","3,061,680,145","53,211","1.85",
"觀光事業類指數      ","3,608,069","230,035,077","2,368","-0.01",
"金融保險類指數      ","534,253,606","9,823,214,136","106,535","6.06",
"貿易百貨類指數      ","58,984,943","2,655,761,502","20,100","2.52",
"油電燃氣類指數      ","5,985,525","494,443,163","2,530","1.22",
"其他類指數          ","61,832,155","3,059,553,960","29,720","1.53",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

