"108年02月18日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","22,419,200","799,553,120","8,647","-1.71",
"食品類指數          ","23,982,663","1,393,894,445","7,640","14.61",
"塑膠類指數          ","52,070,007","2,449,198,562","19,722","1.48",
"紡織纖維類指數      ","31,176,277","1,252,964,891","14,633","1.40",
"電機機械類指數      ","44,156,217","4,316,966,568","26,891","2.20",
"電器電纜類指數      ","15,106,175","238,139,011","4,408","0.25",
"化學生技醫療類指數  ","69,767,954","4,026,091,848","38,221","0.72",
"化學類指數          ","33,486,981","1,668,386,621","15,983","0.77",
"生技醫療類指數      ","36,280,973","2,357,705,227","22,238","0.47",
"玻璃陶瓷類指數      ","1,747,552","23,931,095","694","0.00",
"造紙類指數          ","14,912,086","253,133,809","5,309","1.17",
"鋼鐵類指數          ","32,573,179","975,612,364","14,902","-0.16",
"橡膠類指數          ","39,571,965","1,189,348,916","9,634","1.44",
"汽車類指數          ","3,146,175","231,883,368","2,039","-2.77",
"電子類指數          ","1,200,219,846","67,894,968,623","547,116","3.54",
"半導體類指數        ","242,038,780","16,563,664,473","119,141","1.62",
"電腦及週邊設備類指數","107,360,004","5,058,043,502","53,635","0.24",
"光電類指數          ","307,534,858","10,685,749,700","111,931","0.35",
"通信網路類指數      ","72,627,175","4,336,779,569","36,971","0.21",
"電子零組件類指數    ","385,884,401","25,005,239,538","182,611","0.91",
"電子通路類指數      ","9,763,016","330,595,321","6,060","0.36",
"資訊服務類指數      ","5,019,307","136,631,302","2,600","0.20",
"其他電子類指數      ","69,992,305","5,778,265,218","34,167","0.99",
"建材營造類指數      ","25,054,134","545,948,976","11,024","0.37",
"航運業類指數        ","49,365,296","863,858,667","15,756","0.15",
"觀光事業類指數      ","2,635,332","285,504,063","2,021","1.17",
"金融保險類指數      ","282,272,576","5,706,390,005","69,816","8.14",
"貿易百貨類指數      ","33,418,057","2,089,095,018","10,602","-0.83",
"油電燃氣類指數      ","5,191,006","499,364,567","3,674","4.17",
"其他類指數          ","33,639,595","2,638,040,916","21,239","3.64",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

