"100年01月28日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","20,660,663","603,249,421","5,882","0.08",
"食品類指數          ","32,317,300","962,619,912","11,105","-3.36",
"塑膠類指數          ","202,880,313","13,539,843,974","58,368","9.07",
"紡織纖維類指數      ","152,302,489","3,140,485,910","34,120","1.76",
"電機機械類指數      ","30,615,257","1,250,674,358","11,965","-0.23",
"電器電纜類指數      ","31,377,376","525,426,343","7,188","-0.38",
"化學生技醫療類指數  ","60,125,390","2,875,866,623","27,102","-0.37",
"化學類指數          ","46,202,047","2,140,646,563","19,172","-0.60",
"生技醫療類指數      ","13,923,343","735,220,060","7,930","0.22",
"玻璃陶瓷類指數      ","5,154,548","136,041,469","2,079","-0.36",
"造紙類指數          ","15,639,415","278,663,431","4,106","-0.83",
"鋼鐵類指數          ","107,451,278","2,635,381,206","28,035","0.88",
"橡膠類指數          ","24,999,077","1,057,189,735","8,928","-1.36",
"汽車類指數          ","22,946,587","1,062,538,916","8,150","0.81",
"電子類指數          ","1,703,158,906","88,521,429,333","526,201","0.56",
"半導體類指數        ","723,630,075","32,711,839,477","194,366","0.36",
"電腦及週邊設備類指數","202,958,698","9,918,341,611","67,667","-0.04",
"光電類指數          ","328,616,944","16,745,247,274","107,583","0.06",
"通信網路類指數      ","93,060,852","10,940,903,408","36,820","0.19",
"電子零組件類指數    ","188,725,130","7,005,203,459","60,882","-0.76",
"電子通路類指數      ","37,010,174","1,633,806,156","13,804","-0.67",
"資訊服務類指數      ","3,849,018","139,460,807","2,075","-0.33",
"其他電子類指數      ","125,308,015","9,426,627,141","43,004","0.50",
"建材營造類指數      ","121,336,806","4,070,487,916","37,250","-4.49",
"航運業類指數        ","101,427,571","3,050,132,701","27,650","-0.59",
"觀光事業類指數      ","4,848,869","347,506,703","2,109","-1.52",
"金融保險類指數      ","753,978,115","15,968,398,468","130,734","8.50",
"貿易百貨類指數      ","32,338,893","1,556,574,354","12,180","0.36",
"油電燃氣類指數      ","5,187,860","302,904,460","2,103","1.09",
"其他類指數          ","40,650,817","1,235,187,949","14,278","-0.34",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

