"105年04月21日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","9,678,084","303,166,571","4,761","2.00",
"食品類指數          ","16,589,491","705,449,508","7,910","-1.12",
"塑膠類指數          ","54,366,101","2,300,278,178","25,408","-0.78",
"紡織纖維類指數      ","37,382,471","2,636,445,569","20,313","5.52",
"電機機械類指數      ","54,566,212","4,182,400,619","31,968","2.80",
"電器電纜類指數      ","5,975,398","54,919,170","2,066","0.10",
"化學生技醫療類指數  ","38,510,413","2,618,421,227","21,892","0.08",
"化學類指數          ","21,187,370","705,409,318","9,515","0.09",
"生技醫療類指數      ","17,323,043","1,913,011,909","12,377","0.05",
"玻璃陶瓷類指數      ","11,305,700","171,699,075","3,679","0.95",
"造紙類指數          ","5,251,207","61,971,524","1,738","-0.46",
"鋼鐵類指數          ","71,664,446","1,539,129,154","25,074","1.59",
"橡膠類指數          ","29,132,447","1,545,867,907","16,148","7.11",
"汽車類指數          ","7,682,205","557,292,036","4,508","0.11",
"電子類指數          ","746,963,888","38,747,107,575","346,996","2.92",
"半導體類指數        ","186,056,227","10,741,095,483","81,070","1.47",
"電腦及週邊設備類指數","96,494,930","4,058,618,457","49,820","0.21",
"光電類指數          ","200,647,725","6,833,422,397","71,242","-0.15",
"通信網路類指數      ","97,709,563","5,844,938,405","52,213","0.74",
"電子零組件類指數    ","96,587,066","4,805,765,272","53,115","0.72",
"電子通路類指數      ","10,347,030","316,670,641","5,858","0.64",
"資訊服務類指數      ","1,808,925","57,111,137","1,012","-0.20",
"其他電子類指數      ","57,312,422","6,089,485,783","32,666","0.75",
"建材營造類指數      ","33,026,668","851,702,619","15,862","-0.48",
"航運業類指數        ","42,699,621","787,155,226","14,896","0.13",
"觀光事業類指數      ","3,016,797","322,147,526","2,001","1.42",
"金融保險類指數      ","212,330,412","3,760,174,867","60,915","2.96",
"貿易百貨類指數      ","15,374,328","837,843,781","8,419","2.94",
"油電燃氣類指數      ","4,619,100","378,158,993","3,228","-0.43",
"其他類指數          ","38,033,805","3,062,802,689","25,238","-0.33",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

