"106年11月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","2,938,211","83,166,208","1,153","0.10",
"食品類指數          ","12,108,040","581,633,212","6,712","6.57",
"塑膠類指數          ","40,683,485","1,396,312,999","14,583","1.62",
"紡織纖維類指數      ","44,965,352","1,034,755,777","14,514","2.61",
"電機機械類指數      ","61,374,783","3,018,650,462","27,153","-0.28",
"電器電纜類指數      ","55,180,016","836,518,533","12,289","0.95",
"化學生技醫療類指數  ","34,770,448","2,082,458,608","17,637","-0.20",
"化學類指數          ","29,077,512","1,411,288,996","13,524","0.37",
"生技醫療類指數      ","5,692,936","671,169,612","4,113","-0.67",
"玻璃陶瓷類指數      ","3,048,644","36,215,438","1,036","0.03",
"造紙類指數          ","17,822,141","447,283,333","5,753","-1.20",
"鋼鐵類指數          ","47,146,181","888,290,414","15,766","0.20",
"橡膠類指數          ","16,808,667","716,815,636","7,547","-0.92",
"汽車類指數          ","8,027,558","525,099,036","4,576","-0.47",
"電子類指數          ","1,597,565,106","90,165,137,281","623,669","-0.07",
"半導體類指數        ","412,681,994","26,978,035,541","188,975","-1.20",
"電腦及週邊設備類指數","162,957,439","7,627,066,736","62,929","0.56",
"光電類指數          ","493,374,534","27,547,073,124","153,163","1.09",
"通信網路類指數      ","74,928,557","5,164,684,912","38,244","-0.10",
"電子零組件類指數    ","301,712,221","12,119,113,760","116,182","0.36",
"電子通路類指數      ","43,700,874","1,076,185,255","15,684","0.23",
"資訊服務類指數      ","13,754,705","194,429,186","4,498","0.13",
"其他電子類指數      ","94,454,782","9,458,548,767","43,994","0.44",
"建材營造類指數      ","24,139,937","635,348,438","9,925","0.89",
"航運業類指數        ","57,197,617","1,066,499,619","17,464","0.57",
"觀光事業類指數      ","1,571,892","104,126,431","1,019","-0.59",
"金融保險類指數      ","149,436,469","2,971,822,949","38,127","1.60",
"貿易百貨類指數      ","44,750,789","670,841,999","8,910","0.61",
"油電燃氣類指數      ","1,523,413","121,423,333","725","1.18",
"其他類指數          ","23,696,424","1,561,129,433","14,695","0.41",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

