"101年09月05日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","12,445,311","395,869,964","4,602","-1.35",
"食品類指數          ","30,511,367","1,296,612,470","12,594","-6.94",
"塑膠類指數          ","66,341,126","2,502,036,119","22,331","-3.74",
"紡織纖維類指數      ","29,053,561","503,536,644","9,262","-3.38",
"電機機械類指數      ","16,941,361","1,639,705,574","10,000","-1.42",
"電器電纜類指數      ","19,270,476","198,615,135","4,834","-0.42",
"化學生技醫療類指數  ","32,663,977","1,439,889,258","17,505","-0.92",
"化學類指數          ","18,850,335","744,174,783","9,999","-0.98",
"生技醫療類指數      ","13,813,642","695,714,475","7,506","-0.57",
"玻璃陶瓷類指數      ","4,766,841","106,733,798","2,105","-2.09",
"造紙類指數          ","2,592,890","49,652,707","1,026","-0.10",
"鋼鐵類指數          ","62,888,658","1,402,559,579","25,476","-1.44",
"橡膠類指數          ","23,626,733","1,004,215,343","10,196","-2.86",
"汽車類指數          ","8,767,602","453,507,824","4,785","-3.46",
"電子類指數          ","1,595,032,592","51,820,034,297","412,047","-3.28",
"半導體類指數        ","767,634,429","15,447,658,320","109,359","-1.36",
"電腦及週邊設備類指數","147,606,601","7,010,308,287","61,031","-1.37",
"光電類指數          ","339,382,992","10,227,607,194","93,957","-0.03",
"通信網路類指數      ","119,916,068","7,309,291,136","52,195","-0.79",
"電子零組件類指數    ","137,790,634","6,424,070,463","61,187","-0.23",
"電子通路類指數      ","11,601,976","461,482,011","5,895","-0.74",
"資訊服務類指數      ","3,672,055","137,905,051","1,709","-0.02",
"其他電子類指數      ","67,427,837","4,801,711,835","26,714","-0.68",
"建材營造類指數      ","82,513,374","2,330,795,501","30,765","2.08",
"航運業類指數        ","49,670,267","775,261,010","15,699","-0.89",
"觀光事業類指數      ","3,662,802","190,314,360","2,091","-1.03",
"金融保險類指數      ","462,411,630","9,224,045,591","66,430","-9.98",
"貿易百貨類指數      ","17,489,390","710,369,320","7,091","-2.16",
"油電燃氣類指數      ","2,768,208","169,859,921","1,677","-0.38",
"其他類指數          ","30,204,786","1,279,903,825","13,766","-1.18",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

