"102年11月06日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","14,375,738","482,985,958","6,737","-0.78",
"食品類指數          ","44,038,489","1,442,394,492","18,519","-9.74",
"塑膠類指數          ","81,532,626","2,298,043,338","29,327","1.06",
"紡織纖維類指數      ","62,902,491","1,880,282,094","22,901","-2.66",
"電機機械類指數      ","69,947,968","2,813,161,261","31,260","-0.25",
"電器電纜類指數      ","20,942,574","254,464,832","5,316","-0.22",
"化學生技醫療類指數  ","56,508,079","2,584,581,814","29,750","0.13",
"化學類指數          ","26,032,099","807,342,915","11,001","0.12",
"生技醫療類指數      ","30,475,980","1,777,238,899","18,749","0.10",
"玻璃陶瓷類指數      ","7,025,720","107,736,721","2,348","0.59",
"造紙類指數          ","5,885,839","81,309,389","2,974","0.58",
"鋼鐵類指數          ","22,414,534","456,640,331","8,247","0.48",
"橡膠類指數          ","11,506,288","489,804,094","5,677","0.38",
"汽車類指數          ","5,445,668","365,937,431","3,003","2.21",
"電子類指數          ","1,528,492,091","52,536,941,014","495,642","0.83",
"半導體類指數        ","296,797,874","12,334,016,744","104,486","0.40",
"電腦及週邊設備類指數","198,533,277","7,269,526,641","65,555","0.45",
"光電類指數          ","573,530,128","14,733,426,236","150,426","-0.45",
"通信網路類指數      ","164,382,550","8,119,011,633","66,136","1.34",
"電子零組件類指數    ","124,145,866","3,962,135,786","50,273","-0.79",
"電子通路類指數      ","18,552,953","667,500,444","9,749","-0.85",
"資訊服務類指數      ","8,133,704","229,733,217","3,592","-0.65",
"其他電子類指數      ","144,415,739","5,221,590,313","45,425","0.45",
"建材營造類指數      ","38,695,948","1,001,643,344","14,789","-0.60",
"航運業類指數        ","34,275,563","607,281,378","9,695","0.14",
"觀光事業類指數      ","2,068,613","178,354,422","1,025","-1.02",
"金融保險類指數      ","237,038,939","4,826,780,599","53,927","4.47",
"貿易百貨類指數      ","21,348,549","854,064,872","9,061","0.11",
"油電燃氣類指數      ","1,469,310","65,683,014","917","0.59",
"其他類指數          ","48,134,379","2,639,114,400","24,621","-0.33",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

