"102年10月08日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","21,207,068","762,943,834","7,606","1.63",
"食品類指數          ","24,369,986","967,764,785","8,947","1.45",
"塑膠類指數          ","127,299,040","3,588,524,873","38,546","1.96",
"紡織纖維類指數      ","232,827,663","5,360,530,068","69,318","-2.82",
"電機機械類指數      ","94,932,490","3,500,076,103","35,954","-0.18",
"電器電纜類指數      ","27,160,780","285,783,449","6,576","-0.06",
"化學生技醫療類指數  ","80,010,183","3,320,711,763","35,854","-0.79",
"化學類指數          ","45,393,859","1,236,676,853","15,248","-0.40",
"生技醫療類指數      ","34,616,324","2,084,034,910","20,606","-0.98",
"玻璃陶瓷類指數      ","6,115,952","89,620,655","1,688","0.02",
"造紙類指數          ","44,213,374","697,026,385","10,123","-1.63",
"鋼鐵類指數          ","37,195,527","833,855,489","11,626","-0.12",
"橡膠類指數          ","30,376,379","1,403,778,359","12,419","-4.66",
"汽車類指數          ","9,476,441","626,537,258","4,941","0.54",
"電子類指數          ","1,220,596,469","45,246,938,281","398,129","1.43",
"半導體類指數        ","307,059,305","13,626,104,129","92,139","1.26",
"電腦及週邊設備類指數","190,647,745","6,737,769,059","66,072","0.44",
"光電類指數          ","352,459,231","7,831,387,929","91,035","0.14",
"通信網路類指數      ","146,394,346","7,304,645,543","53,928","-1.65",
"電子零組件類指數    ","112,273,907","4,452,207,698","49,040","-0.53",
"電子通路類指數      ","20,717,857","710,769,248","9,331","0.09",
"資訊服務類指數      ","18,044,842","677,012,121","7,698","1.69",
"其他電子類指數      ","72,999,236","3,907,042,554","28,886","0.47",
"建材營造類指數      ","65,923,321","1,370,476,174","19,302","0.80",
"航運業類指數        ","47,601,654","826,758,061","13,508","-0.03",
"觀光事業類指數      ","3,572,218","307,184,538","2,020","-0.81",
"金融保險類指數      ","510,243,791","9,609,596,422","100,380","13.18",
"貿易百貨類指數      ","24,262,818","973,227,179","8,256","0.99",
"油電燃氣類指數      ","2,652,388","160,278,469","1,260","1.93",
"其他類指數          ","88,539,603","4,089,642,358","30,538","-0.94",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

