"97年12月03日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","50,282,000","1,218,706,000","14,613","0.07",
"食品工業            ","82,149,000","1,518,453,000","22,930","5.45",
"塑膠工業            ","83,765,000","1,804,586,000","21,942","-0.06",
"紡織纖維            ","39,089,000","593,613,000","10,129","0.25",
"電機機械            ","40,821,000","630,177,000","12,197","0.71",
"電器電纜            ","11,625,000","72,755,000","3,197","-0.15",
"化學生技醫療        ","73,706,000","2,418,311,000","28,804","0.12",
"玻璃陶瓷            ","6,688,000","105,445,000","2,326","0.78",
"造紙工業            ","16,330,000","134,644,000","4,101","0.96",
"鋼鐵工業            ","114,292,000","1,709,922,000","32,117","-1.70",
"橡膠工業            ","29,488,000","601,577,000","10,566","0.64",
"汽車工業            ","9,964,000","102,853,000","3,003","0.14",
"電子工業            ","1,394,629,000","31,856,551,000","388,116","-3.61",
"建材營造            ","118,140,000","1,314,133,000","31,983","-0.24",
"航運業              ","270,804,000","4,026,144,000","64,169","-0.51",
"觀光事業            ","23,693,000","635,023,000","7,388","3.93",
"金融保險            ","696,242,000","7,496,970,000","107,535","-0.44",
"貿易百貨            ","38,581,000","774,529,000","12,916","1.36",
"其他                ","67,785,000","1,194,265,000","18,896","0.26",
"化學工業            ","63,155,000","2,184,977,000","24,022","0.07",
"生技醫療            ","10,551,000","233,334,000","4,782","0.26",
"油電燃氣            ","14,836,000","667,602,000","4,248","0.05",
"半導體              ","462,804,000","10,554,613,000","120,520","-1.53",
"電腦及週邊設備      ","171,730,000","3,975,693,000","53,714","-0.56",
"光電                ","374,239,000","5,003,852,000","80,278","-0.43",
"通信網路            ","119,647,000","5,819,536,000","44,824","-0.41",
"電子零組件          ","118,391,000","2,021,898,000","36,165","-0.69",
"電子通路            ","46,689,000","841,369,000","14,203","-1.07",
"資訊服務            ","872,000","40,794,000","560","-0.25",
"其他電子            ","100,257,000","3,598,796,000","37,852","-1.03",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

