"100年08月25日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","73,285,668","2,663,931,989","20,457","-2.36",
"食品類指數          ","39,643,716","1,826,521,536","16,778","-29.67",
"塑膠類指數          ","78,904,274","3,709,423,490","28,059","0.88",
"紡織纖維類指數      ","68,802,114","1,535,633,050","18,409","-17.23",
"電機機械類指數      ","59,011,891","5,622,321,861","27,086","-2.51",
"電器電纜類指數      ","16,756,940","191,938,123","4,375","-0.69",
"化學生技醫療類指數  ","77,277,391","4,106,983,049","35,252","-3.91",
"化學類指數          ","68,522,192","3,664,187,703","30,290","-4.76",
"生技醫療類指數      ","8,755,199","442,795,346","4,962","-1.21",
"玻璃陶瓷類指數      ","10,079,334","328,125,916","3,985","-0.15",
"造紙類指數          ","7,265,134","88,845,198","2,084","-3.48",
"鋼鐵類指數          ","58,969,007","1,448,070,253","19,800","-0.13",
"橡膠類指數          ","37,276,663","1,683,033,225","15,879","-1.65",
"汽車類指數          ","57,248,325","2,235,194,376","19,885","-5.84",
"電子類指數          ","1,276,858,763","65,043,744,555","476,704","-2.77",
"半導體類指數        ","341,884,833","17,689,332,081","122,477","-0.47",
"電腦及週邊設備類指數","175,257,118","10,525,800,357","67,858","-0.93",
"光電類指數          ","379,975,172","14,290,197,864","120,614","-0.80",
"通信網路類指數      ","91,129,960","9,443,443,114","41,490","0.74",
"電子零組件類指數    ","117,531,764","4,403,809,698","49,696","-0.61",
"電子通路類指數      ","22,238,104","990,588,762","9,595","-0.48",
"資訊服務類指數      ","11,023,655","290,739,009","5,028","-1.15",
"其他電子類指數      ","137,818,157","7,409,833,670","59,946","-2.09",
"建材營造類指數      ","118,884,531","3,270,706,854","39,768","-14.99",
"航運業類指數        ","71,750,355","1,457,715,690","20,957","-1.08",
"觀光事業類指數      ","3,103,474","111,801,328","1,423","-1.58",
"金融保險類指數      ","453,423,476","10,735,347,006","97,251","-16.73",
"貿易百貨類指數      ","73,423,252","2,869,686,569","25,112","-2.70",
"油電燃氣類指數      ","2,957,009","190,804,542","1,422","0.11",
"其他類指數          ","32,603,123","983,565,313","13,136","-1.09",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

