"99年03月08日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","21,539,623","600,310,740","6,705","-0.23",
"食品類指數          ","41,268,435","1,244,147,647","14,993","-0.50",
"塑膠類指數          ","77,732,154","2,627,189,840","20,120","0.58",
"紡織纖維類指數      ","126,984,387","2,380,060,197","27,011","6.41",
"電機機械類指數      ","44,399,964","1,094,863,136","15,016","-0.04",
"電器電纜類指數      ","19,520,597","240,190,289","4,086","0.62",
"化學生技醫療類指數  ","60,906,498","2,200,272,752","22,634","1.52",
"化學類指數          ","41,518,239","1,388,586,916","14,137","1.62",
"生技醫療類指數      ","19,388,259","811,685,836","8,497","0.94",
"玻璃陶瓷類指數      ","22,834,815","466,019,620","6,457","0.06",
"造紙類指數          ","16,491,702","296,041,727","4,175","1.48",
"鋼鐵類指數          ","75,884,907","1,798,709,044","20,922","0.25",
"橡膠類指數          ","31,148,272","1,212,039,115","10,716","0.75",
"汽車類指數          ","17,243,048","522,145,363","5,279","0.45",
"電子類指數          ","1,786,297,083","77,113,938,216","572,969","6.04",
"半導體類指數        ","492,141,318","22,070,970,406","147,271","1.69",
"電腦及週邊設備類指數","242,205,150","10,593,988,146","78,670","1.66",
"光電類指數          ","511,534,632","18,292,023,824","148,484","1.21",
"通信網路類指數      ","132,855,398","7,221,743,539","50,321","1.69",
"電子零組件類指數    ","220,433,748","7,944,209,345","75,555","1.06",
"電子通路類指數      ","50,335,504","1,905,850,356","18,552","1.39",
"資訊服務類指數      ","40,208,221","1,232,722,396","14,818","2.87",
"其他電子類指數      ","96,583,112","7,852,430,204","39,298","1.70",
"建材營造類指數      ","109,175,870","2,690,202,271","32,402","2.25",
"航運業類指數        ","65,839,527","1,565,589,801","20,787","0.63",
"觀光事業類指數      ","3,679,271","120,727,930","1,651","0.48",
"金融保險類指數      ","260,321,886","4,594,979,651","52,022","5.03",
"貿易百貨類指數      ","39,554,465","1,178,585,357","12,232","0.38",
"油電燃氣類指數      ","3,711,281","151,192,114","1,367","0.02",
"其他類指數          ","40,288,624","1,188,615,724","13,789","0.35",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

