"101年04月20日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","7,450,849","238,564,972","3,064","-1.33",
"食品類指數          ","15,656,866","615,925,108","6,237","-5.90",
"塑膠類指數          ","43,553,505","1,698,177,948","16,747","-2.90",
"紡織纖維類指數      ","27,340,957","496,223,919","9,687","-3.29",
"電機機械類指數      ","26,047,176","2,185,098,065","13,041","-2.22",
"電器電纜類指數      ","16,646,983","230,087,292","5,520","-0.72",
"化學生技醫療類指數  ","22,571,162","943,098,475","11,827","-0.62",
"化學類指數          ","15,433,352","601,812,633","7,286","-0.90",
"生技醫療類指數      ","7,137,810","341,285,842","4,541","-0.03",
"玻璃陶瓷類指數      ","4,297,692","85,717,386","1,772","-0.95",
"造紙類指數          ","5,309,685","97,213,005","1,870","-2.05",
"鋼鐵類指數          ","26,994,936","627,406,254","9,426","-1.10",
"橡膠類指數          ","16,474,508","950,445,405","6,777","-0.11",
"汽車類指數          ","20,216,695","1,038,425,348","9,629","-3.84",
"電子類指數          ","1,061,397,018","58,379,623,790","405,698","-5.38",
"半導體類指數        ","286,337,720","15,420,589,485","105,587","-1.73",
"電腦及週邊設備類指數","146,459,747","10,061,315,463","61,181","-1.30",
"光電類指數          ","288,444,499","9,797,972,047","92,808","-0.98",
"通信網路類指數      ","113,932,449","10,296,669,630","52,492","-1.02",
"電子零組件類指數    ","111,129,279","4,548,008,246","48,791","-0.80",
"電子通路類指數      ","19,557,543","864,807,995","9,168","-2.84",
"資訊服務類指數      ","4,521,994","99,609,413","2,037","-1.22",
"其他電子類指數      ","91,013,787","7,290,651,511","33,634","-1.63",
"建材營造類指數      ","40,416,704","927,718,813","15,895","-3.13",
"航運業類指數        ","47,480,761","814,823,073","12,782","-1.39",
"觀光事業類指數      ","3,282,257","357,398,313","2,153","-1.03",
"金融保險類指數      ","417,219,957","5,675,653,226","77,713","-10.30",
"貿易百貨類指數      ","17,597,142","681,440,658","7,599","-1.62",
"油電燃氣類指數      ","2,324,444","86,998,220","1,195","-1.21",
"其他類指數          ","30,006,272","1,406,199,365","14,418","-1.89",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

