"97年12月04日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","54,438,000","1,254,463,000","13,328","-0.49",
"食品工業            ","85,564,000","1,270,516,000","24,457","-29.30",
"塑膠工業            ","69,825,000","1,863,580,000","19,285","-0.35",
"紡織纖維            ","36,640,000","536,311,000","7,988","-10.39",
"電機機械            ","36,754,000","542,860,000","9,816","-0.66",
"電器電纜            ","9,820,000","60,198,000","2,539","-0.75",
"化學生技醫療        ","63,791,000","2,027,321,000","24,488","-1.46",
"玻璃陶瓷            ","4,647,000","68,510,000","1,733","-2.79",
"造紙工業            ","9,796,000","78,812,000","2,526","-1.99",
"鋼鐵工業            ","113,240,000","1,926,579,000","33,188","-1.53",
"橡膠工業            ","25,428,000","585,749,000","8,629","-1.28",
"汽車工業            ","12,561,000","136,816,000","3,599","0.49",
"電子工業            ","1,366,098,000","30,171,972,000","366,240","-0.26",
"建材營造            ","92,025,000","961,919,000","24,110","-3.38",
"航運業              ","183,651,000","2,736,240,000","45,335","-2.60",
"觀光事業            ","12,521,000","330,190,000","4,669","-2.18",
"金融保險            ","529,234,000","5,813,026,000","87,048","-18.91",
"貿易百貨            ","33,226,000","714,027,000","10,636","-0.97",
"其他                ","50,481,000","919,235,000","14,971","-1.39",
"化學工業            ","54,830,000","1,832,357,000","20,434","-1.79",
"生技醫療            ","8,961,000","194,964,000","4,054","-0.27",
"油電燃氣            ","13,316,000","521,426,000","3,250","-0.16",
"半導體              ","455,963,000","10,056,760,000","113,352","-0.18",
"電腦及週邊設備      ","164,109,000","3,436,626,000","48,921","-0.63",
"光電                ","396,172,000","5,839,223,000","84,557","0.03",
"通信網路            ","112,330,000","5,349,750,000","42,660","1.21",
"電子零組件          ","90,127,000","1,573,932,000","28,397","-0.24",
"電子通路            ","45,971,000","853,111,000","13,823","-0.56",
"資訊服務            ","1,580,000","55,887,000","738","0.69",
"其他電子            ","99,846,000","3,006,683,000","33,792","-0.31",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

