"103年02月26日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","15,867,084","630,281,695","5,315","-0.03",
"食品類指數          ","30,860,150","1,370,782,211","11,025","7.06",
"塑膠類指數          ","69,413,638","2,381,235,869","27,467","-0.04",
"紡織纖維類指數      ","64,636,035","1,756,973,569","19,500","3.91",
"電機機械類指數      ","87,570,529","4,734,453,759","42,039","2.07",
"電器電纜類指數      ","17,620,557","200,303,006","5,198","-0.07",
"化學生技醫療類指數  ","52,690,362","2,538,297,857","28,088","0.33",
"化學類指數          ","28,157,928","956,860,781","12,658","0.65",
"生技醫療類指數      ","24,532,434","1,581,437,076","15,430","-0.08",
"玻璃陶瓷類指數      ","11,989,311","222,657,194","3,975","0.94",
"造紙類指數          ","8,184,452","116,020,145","2,827","-0.97",
"鋼鐵類指數          ","38,507,777","976,382,873","15,528","-0.29",
"橡膠類指數          ","34,292,005","1,648,372,003","15,109","4.55",
"汽車類指數          ","12,681,626","985,145,537","6,139","-1.76",
"電子類指數          ","1,702,896,146","69,706,188,525","579,307","1.40",
"半導體類指數        ","404,341,553","18,553,834,903","129,198","-0.13",
"電腦及週邊設備類指數","262,499,874","10,851,452,942","94,606","0.73",
"光電類指數          ","478,557,064","13,374,404,377","124,043","0.63",
"通信網路類指數      ","159,369,688","8,923,069,579","73,144","0.48",
"電子零組件類指數    ","247,418,339","8,682,962,672","94,027","0.63",
"電子通路類指數      ","31,393,562","1,066,323,711","13,213","-0.78",
"資訊服務類指數      ","10,889,174","396,565,179","4,954","0.10",
"其他電子類指數      ","108,426,892","7,857,575,162","46,122","0.69",
"建材營造類指數      ","46,671,157","1,129,867,425","16,798","-1.71",
"航運業類指數        ","73,270,959","1,262,544,607","20,616","0.26",
"觀光事業類指數      ","2,647,835","445,554,963","2,012","-1.20",
"金融保險類指數      ","302,602,590","5,821,028,461","68,763","-1.26",
"貿易百貨類指數      ","27,750,946","1,621,680,476","12,387","-0.01",
"油電燃氣類指數      ","1,822,418","111,413,137","1,062","0.70",
"其他類指數          ","46,390,134","2,912,583,835","23,722","1.36",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

