"97年11月07日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥工業            ","40,713,000","728,353,000","9,720","0.26",
"食品工業            ","28,190,000","565,475,000","8,679","12.07",
"塑膠工業            ","79,842,000","1,838,829,000","21,298","0.54",
"紡織纖維            ","50,349,000","619,932,000","10,807","2.24",
"電機機械            ","30,201,000","375,590,000","9,359","0.83",
"電器電纜            ","20,364,000","139,379,000","4,538","-0.06",
"化學生技醫療        ","80,846,000","2,057,412,000","29,607","1.96",
"玻璃陶瓷            ","3,178,000","35,451,000","1,193","0.42",
"造紙工業            ","24,622,000","203,444,000","5,214","3.19",
"鋼鐵工業            ","118,359,000","2,164,864,000","33,789","1.04",
"橡膠工業            ","48,605,000","1,057,897,000","16,232","2.12",
"汽車工業            ","10,529,000","128,974,000","3,428","0.79",
"電子工業            ","1,331,946,000","40,810,834,000","387,685","0.24",
"建材營造            ","125,184,000","1,658,360,000","31,950","5.16",
"航運業              ","266,053,000","4,376,824,000","67,286","3.77",
"觀光事業            ","7,729,000","208,611,000","2,795","4.22",
"金融保險            ","716,461,000","9,377,872,000","114,831","18.27",
"貿易百貨            ","26,960,000","423,813,000","6,530","0.27",
"其他                ","32,818,000","612,945,000","11,338","0.77",
"化學工業            ","63,930,000","1,628,675,000","22,611","1.74",
"生技醫療            ","16,916,000","428,737,000","6,996","2.12",
"油電燃氣            ","7,146,000","380,232,000","3,298","0.27",
"半導體              ","436,757,000","14,776,871,000","117,409","-0.89",
"電腦及週邊設備      ","194,907,000","5,357,888,000","57,484","1.22",
"光電                ","358,276,000","6,208,694,000","89,216","0.26",
"通信網路            ","126,561,000","7,722,508,000","41,458","1.00",
"電子零組件          ","85,738,000","2,070,386,000","31,752","-0.68",
"電子通路            ","30,995,000","820,560,000","11,163","0.88",
"資訊服務            ","1,491,000","71,614,000","716","3.14",
"其他電子            ","97,221,000","3,782,313,000","38,487","0.60",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

