"100年05月19日各類指數日成交量值"
"分類指數名稱","成交股數","成交金額","成交筆數","漲跌指數",
"水泥類指數          ","41,421,348","1,511,774,245","10,714","-0.44",
"食品類指數          ","42,168,925","1,511,548,510","15,331","-5.93",
"塑膠類指數          ","97,645,990","4,142,249,564","27,694","-1.69",
"紡織纖維類指數      ","94,437,679","1,781,868,510","24,422","-0.91",
"電機機械類指數      ","58,993,162","3,181,229,493","23,180","-0.32",
"電器電纜類指數      ","29,764,018","473,513,397","7,605","0.02",
"化學生技醫療類指數  ","116,456,206","6,427,465,367","51,458","-0.89",
"化學類指數          ","73,444,819","4,002,092,807","29,381","-1.97",
"生技醫療類指數      ","43,011,387","2,425,372,560","22,077","1.42",
"玻璃陶瓷類指數      ","11,763,045","477,426,649","4,506","-1.17",
"造紙類指數          ","9,176,607","140,047,955","2,678","-0.94",
"鋼鐵類指數          ","50,396,043","1,365,541,499","12,811","-0.39",
"橡膠類指數          ","32,055,902","1,818,239,290","13,252","-1.77",
"汽車類指數          ","62,450,591","3,189,278,306","22,204","-3.73",
"電子類指數          ","1,098,427,645","62,404,652,420","393,611","-1.67",
"半導體類指數        ","293,603,381","16,210,726,455","97,893","-0.66",
"電腦及週邊設備類指數","148,258,060","6,919,087,063","54,344","-0.40",
"光電類指數          ","332,916,876","17,153,076,624","116,973","0.06",
"通信網路類指數      ","86,163,737","10,321,821,488","32,298","0.82",
"電子零組件類指數    ","147,001,229","5,880,339,443","52,192","-1.19",
"電子通路類指數      ","21,178,436","954,112,024","10,477","-0.26",
"資訊服務類指數      ","6,208,091","222,132,428","2,916","-0.43",
"其他電子類指數      ","63,097,835","4,743,356,895","26,518","-0.96",
"建材營造類指數      ","119,229,628","2,225,859,663","29,368","-2.31",
"航運業類指數        ","136,260,281","3,609,297,794","35,600","-2.33",
"觀光事業類指數      ","10,731,710","736,282,622","4,223","2.87",
"金融保險類指數      ","518,984,406","11,830,147,128","100,498","-1.82",
"貿易百貨類指數      ","26,563,891","1,680,884,660","11,858","-3.32",
"油電燃氣類指數      ","3,762,471","286,482,738","1,768","-2.28",
"其他類指數          ","52,969,268","1,840,752,355","19,885","-1.47",
"說明:"
"以上統計資料包括：一般交易、鉅額交易、零股交易及盤後定價交易之量值。"

